id,GCM,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIAE
0,0.0,8.854987850012485,3.961982863302881,5.534129917669631,0.3373110328672839,0.0,1.0,0.0,1.1965670252406213,0.6757591242261656,2.9467928037674764
1,3.0,9.428013435879254,3.4841879378050207,5.754359060141009,0.5672415254305484,0.0,1.0,-1.0,1.0081525183007627,0.5151228666107699,1.6624671245181717
2,2.0,5.662497798175487,4.445836075281001,6.403162519791329,0.3028756970448455,0.0,1.0,-1.0,0.8815642166742449,0.3215017372531915,1.2092516102449715
3,2.0,10.217598614439495,3.778197245245501,5.83467164136517,0.6727971303947188,0.0,-1.0,-1.0,0.9456325330389095,0.7832513852245447,2.104429311620625
4,3.0,5.1045948815148865,5.512907551295461,5.938470466837102,0.5228812660390753,0.0,-1.0,1.0,0.8650960542567201,0.7414846340803389,2.0817384163800194
5,0.0,7.833524734172431,4.052414692785657,6.584585396952885,0.24207063084566904,0.0,0.0,-1.0,0.7261921709486183,0.360859898107415,1.5797560354155564
6,3.0,4.946659880143486,2.6169359650890636,6.894573069486882,0.47870379094941484,0.0,-1.0,-1.0,1.3064928164304939,0.29676495625674454,4.491780020773029
7,1.0,9.12066836559493,3.1265161356142257,6.960803663257556,0.2943387792672224,-1.0,0.0,-1.0,0.7283441786443113,0.8150832289392491,2.1844071890106047
8,2.0,8.745988985773767,3.052252833538451,5.990578043789737,0.3977983164341947,0.0,-1.0,1.0,1.1643413648328769,0.46892495521583744,2.4692007787721755
9,1.0,10.38567929057574,3.6898514926299226,5.6910852464037065,0.5624755965733826,0.0,-1.0,1.0,1.035487581905466,0.9094627393111078,2.3551145945853795
10,0.0,8.823762913206766,4.846273706938043,5.442078012381027,0.31237827085714553,-1.0,0.0,-1.0,1.1090089112303576,0.2710913282421426,3.2216967774628826
11,1.0,8.95360389983122,3.553406517618007,5.229504426198133,0.6331249891322357,-1.0,-1.0,-1.0,1.3366845619284506,0.44380666645355193,1.0405737957301016
12,3.0,6.613818825560069,4.333523074828035,6.636165709480858,0.34881239077655796,1.0,1.0,0.0,0.8433000101181921,0.7381266906957538,1.7799259863876533
13,2.0,7.145215095137641,5.008513040360326,5.47891492325718,0.4998303078277324,1.0,1.0,1.0,0.8980738453590906,0.5978349811954845,2.402764444797101
14,0.0,11.840411120094537,3.1710573772426094,6.221354504214702,0.5148403740418215,-1.0,0.0,1.0,0.8069189341722903,0.48600606943615865,1.43343059019672
15,2.0,9.589325058223341,4.206913805624266,5.028731485474436,0.43126401253225605,1.0,1.0,1.0,1.0533335936038286,0.43238290084368014,1.5940879781709087
16,2.0,4.166999037462087,3.8852944339046176,5.208251742686914,0.4646834850719457,-1.0,-1.0,0.0,0.7052781484621196,0.5805417802638672,1.406922858503583
17,3.0,5.75601040867417,4.670327537945846,6.098108846468056,0.3860025669035264,0.0,1.0,0.0,0.8406901423368114,0.8971567308449085,1.4731604419605784
18,0.0,10.849447403008483,4.768546104325517,5.045414904392353,0.46063563166589666,0.0,0.0,-1.0,1.1632840984020323,0.691445311959358,1.8967413678958431
19,1.0,7.9490366374506864,3.296152402540479,6.671126365225299,0.6844806532995874,1.0,-1.0,-1.0,0.7660554176095534,0.37318028215256016,1.0907716035557427
20,1.0,7.068681613967557,4.69792157598757,6.156531352030879,0.2824670793435364,-1.0,1.0,0.0,0.796783976075134,0.7479453666528194,1.3775273770740863
21,2.0,7.792197028814896,4.176158256589443,5.644821723453535,0.6164402081231523,1.0,1.0,-1.0,0.9737826986934217,0.6189625120355721,3.6128153458965
22,0.0,9.531270032644183,4.098484217273143,6.903726742966159,0.46864979475062707,-1.0,1.0,1.0,0.8723942814721191,0.48008929667139816,1.51580799295231
23,3.0,6.224768620403144,5.893001540964326,6.182166187106399,0.43733569347086554,-1.0,0.0,0.0,0.8145394894457573,0.54365182741539,4.67437240696221
24,2.0,10.025035277310803,5.831101020042895,6.12284071362966,0.5973927753625163,0.0,-1.0,-1.0,1.247360520104644,0.6859653379371401,1.2866532247785787
25,3.0,4.013677518144231,5.316503617303475,5.256827080248345,0.5993303352232359,-1.0,0.0,1.0,0.9897169251260454,0.44120808021071717,1.4444132846213256
26,2.0,9.324800197984098,5.17241195593255,6.305785896614225,0.2560039120449562,-1.0,1.0,1.0,1.083984524620616,0.8276476562206079,2.556400887670639
27,1.0,8.64293318616444,4.883731879092172,6.504012406362232,0.42502450036877165,0.0,-1.0,1.0,0.929145680147907,0.40983975610267104,2.824265993264602
28,2.0,9.774739088100874,2.396415683168132,5.9023763593299385,0.3196808828407058,1.0,0.0,0.0,1.2285303765606712,0.7561953404898831,1.1059914993225664
29,2.0,11.747251770139293,2.553951073828573,5.4925463870494555,0.6428970644024643,1.0,0.0,0.0,0.8248847483709689,0.56683307318697,2.962137560209751
30,3.0,7.8872098467285,2.86163849533073,6.8011665233715135,0.45792814841549206,-1.0,-1.0,0.0,0.7449214528786582,0.3315265938248732,2.3207600241409443
31,1.0,6.541337087878898,5.113929866311841,5.738809588280309,0.5184583999260518,-1.0,0.0,-1.0,0.9813962772766892,0.5263238448233956,1.3939729851952067
32,0.0,5.467808780425184,4.424281904668804,5.3586361205420685,0.4479499223285509,-1.0,1.0,1.0,1.0775898475046424,0.7734031002365241,2.5244161092421367
33,1.0,6.233389906522847,4.777528640470223,5.60092256928919,0.5813908168979469,-1.0,1.0,-1.0,0.9147922681485763,0.5767199454877207,2.2345080536757225
34,1.0,4.508844337387147,4.102356788701407,5.072864868672551,0.28538285760979476,0.0,1.0,-1.0,1.1264552769017218,0.4209463142983387,1.8394210299678986
35,3.0,11.130184262032222,3.06490797679856,6.323246307666732,0.30637995580801447,1.0,0.0,0.0,0.9625823801461211,0.6009060551503692,1.3094549245138931
36,2.0,4.7448593368952,4.403404489848461,6.208626512289532,0.49341099592209003,1.0,0.0,1.0,1.213102756794273,0.6359823150727757,3.4775176484989347
37,3.0,9.27791514592273,3.9909638567246386,5.512932960788927,0.42065549771101685,-1.0,1.0,-1.0,1.0389909077956943,0.5457358869807505,1.9864427436674952
38,3.0,4.889049055467293,5.378228265791989,5.001461728445049,0.5575780752548499,0.0,1.0,1.0,0.9352478022631803,0.7261015686030198,2.458024555983666
39,3.0,5.997742292700151,4.8211032469895185,6.499378702675456,0.39271215319544334,-1.0,0.0,-1.0,1.1350555328457173,0.6255227050861019,5.13380289954009
40,0.0,11.302445827298243,5.80458488318,6.267153269126952,0.5789120218369096,0.0,-1.0,1.0,0.7892559781222925,0.6659507820367199,1.2279255697650784
41,0.0,9.661218475368145,2.208314754899099,6.749386366637152,0.24468373931820592,0.0,0.0,1.0,0.906401094919202,0.7212132477886142,2.7144356176864095
42,2.0,4.661690636275094,3.5821652542324047,5.878931889946831,0.5436537241857153,-1.0,-1.0,0.0,0.8172400370574028,0.8477260223051766,3.1509765893441855
43,2.0,10.681423652578934,4.280607064754047,6.379732494108998,0.6507705859740565,0.0,0.0,1.0,1.0493174782786086,0.7663016403622609,1.8208491328251393
44,2.0,5.803449572235495,4.512248982512367,5.550443786919474,0.36618256944845573,1.0,-1.0,1.0,0.985756660499324,0.5007939635428929,3.739857733451602
45,2.0,6.460300478563804,5.574985341050815,5.793324287506637,0.4720067814409226,-1.0,0.0,0.0,1.095008870978523,0.7317916893899739,1.9982090521828342
46,3.0,8.579980430152439,5.295033323737889,5.38396697830761,0.5742944531582035,1.0,1.0,1.0,0.6825454528782586,0.5201076354890911,3.08655087436466
