id,SIAE,SSAN,PPQ,TEFO,PHIMIN,PHIMAX,ZMIN,ZMAX
0,3.9514215151483243,3.4673427633303735,0.5531807058234008,0.025861204217909713,7.646496714087235,43.350178671673255,-760.5954950645792,312.9651275079463
1,3.244479386457175,3.1192434225713366,0.30595696407994893,0.021423293313250748,13.936423153108409,43.76902831394779,-690.1951492100122,651.4018418316739
2,3.409476764340547,3.1346308064346244,0.5469026777997464,0.014206222620301669,12.545112960500504,43.03271209673155,-175.3073221709774,995.9395606423747
3,2.8477563720560735,3.2012377543781128,0.906611212466189,0.015265725385045212,12.762227754150302,40.422067745967745,-577.197317122298,321.01744810963385
4,1.2487906969545832,3.3085449558614677,0.8597877482781542,0.010928936771071589,9.490517160835129,41.48212262094514,-712.8699270645302,638.4409208916888
5,2.2013046909380884,3.063307406633577,0.7882908952359997,0.023395816119858644,14.847165421684153,41.047682998119114,-383.03378884188805,835.0948010225799
6,2.4118841631416754,3.4061397639747466,0.4429839837243894,0.009070938951866314,8.349781056880982,43.20703706777085,-935.9372495695205,47.00752346607157
7,1.4325920638392047,3.0784976030989526,0.5947411400222484,0.015139215041560815,6.170038752669888,44.725073789564,-212.18325642897355,371.9696432035004
8,1.6833276372491661,3.0555638810761905,0.6424280763801533,0.018635829659483256,14.287024323561992,44.67350047945807,-125.20991745701667,771.1305135358949
9,1.7398590337131912,3.178668348990485,0.3522590951046353,0.02764989480292816,8.738885239476275,42.95925900970748,-229.46923755687249,703.5886159674494
10,2.0905964167535656,3.0727009575783355,0.44904558554901175,0.006992645078344293,18.05180767969413,43.11019380403359,-198.98890001623352,647.0936193348382
11,2.3928562084438063,3.0899425485039207,0.7701061719936809,0.01633318998940424,17.428331446984576,40.70883560807922,-795.5198528347591,191.9802711181617
12,1.5807140480109867,3.1808238931161217,0.4265317455043056,0.008220413058937137,15.522519184453985,43.67311688010059,-16.554359984585744,792.9502080309207
13,3.2594160461230772,3.438021734686479,0.29122664044762303,0.029385730727085963,14.475207968088572,44.893574945146476,-279.1697150110764,92.69388797596301
14,2.2661829290551174,3.2528142869945786,0.329192809699008,0.023833535744952793,8.156364378782381,40.27137729816481,-318.6303765151324,853.8722911850525
15,2.347893712691955,3.0809364327235094,0.6037762276620202,0.028531558162056846,8.812675436600408,44.645985519375394,-516.9938821614164,540.4476696205303
16,2.199013393945369,3.3973488630803756,0.7155437838473753,0.013107397154764104,15.420930261813535,42.56924349486111,-23.15518669847461,900.7366099712592
17,3.1054336434494676,3.113885514997348,0.8400024359711187,0.020943296642357553,18.78539478805685,40.520745291868735,-610.9670384951098,485.9701654887125
18,1.0938147991510383,3.493002047747476,0.7309151358616484,0.01109708354552869,18.234211728958243,44.581721897333864,-706.1309965698763,918.6514448887807
19,3.3797318519205035,3.2871754621319536,0.4385878111154354,0.010739186898326814,9.896271764544323,41.55628906912766,-741.2343813157668,578.7928695541715
20,1.3793152580244459,3.1588116762211205,0.8165308968954593,0.02700287522367489,19.017461320995867,44.36035433258468,-325.0473783754112,165.49496821088408
21,2.6267200395403814,3.2275253096028855,0.4194058964064281,0.016238572159139084,10.554372397677128,41.22851371048753,-684.6365652690392,6.192709663506637
22,2.9177204557502185,3.259031676072053,0.686559623949042,0.0070114197413113505,5.8350716191441565,42.34111562343089,-423.46388148587005,934.3220298527993
23,2.0254345068822595,3.497524308025442,0.5211030056127504,0.02876887492769059,19.957519310278954,40.858073328144584,-150.5920458843749,60.27202365894849
24,2.1220791376939943,3.278721804446642,0.3188241182974415,0.014473226470769679,6.760759963793135,44.77389830055362,-672.8426941222904,628.4186763259199
25,3.301824240203799,3.4326620200704454,0.7066713584658153,0.02519967815595072,11.053627734853285,40.7637029626268,-958.3770140149769,976.5043233003022
26,1.6262879935511247,3.24081091723822,0.8577135464455536,0.00538228552356926,6.574561069810176,44.30887910369791,-564.768306738248,298.5511966080419
27,1.0130798470642601,3.3240945777069615,0.6325032992150712,0.011704004787981101,10.148562587338422,42.52557243626691,-854.0874264734646,83.23541317534699
28,1.6427610187571617,3.3816201659776888,0.3567206781473289,0.01038143331245274,16.79294494841809,41.43598437688622,-147.56449261699868,20.965309156606125
29,1.1789365324026777,3.022415349177759,0.4753922936428065,0.010072606685733749,12.481391010863604,41.67388681765032,-400.17921291113316,664.7430511575475
30,2.861531714462643,3.2123210617497953,0.9114782159833306,0.022919485860869764,8.09228818601964,44.271536897763085,-509.08363587887703,335.5895079469728
31,1.879922410785082,3.198340496678126,0.6626590562799586,0.022292236889604487,19.65673262072233,40.167491314250164,-871.3108337356792,529.5851406659568
32,3.9210491729235812,3.326166321794113,0.7674492732487267,0.026773879401386657,10.900605244144469,40.935231374956025,-341.87482300577733,457.8579786252173
33,3.890056482775156,3.4424625574211603,0.674455943927292,0.025526347466035965,8.919709190821917,43.89288881667854,-750.8328538804212,758.9585385078641
34,3.9814758339950833,3.1508915491388887,0.6072399283572676,0.009308029562859041,15.109611549391165,40.60669771040858,-338.972507245129,613.8763904916672
35,3.463288379992827,3.1685666078107873,0.5638878606361393,0.0084796146616474,7.856525177908957,40.58287561938295,-821.29854106631,929.5182594803033
36,1.9537073140778214,3.4529970003895256,0.8347132819810033,0.023644962681339123,7.266587472169425,43.187212794557816,-238.90392125552785,278.0341416415945
37,2.357349824152425,3.0469344494266037,0.9252164383771195,0.006335403413167778,16.54875066908739,41.99760053525415,-896.4912809869836,395.34101700073336
38,3.8332133436085467,3.027500041805851,0.2699259303975023,0.02491029432735759,6.347473016803582,41.94406176485606,-887.8536425360005,172.17402426305026
39,1.3591873206962446,3.4797381248384696,0.6261720959445237,0.02977225654801213,7.0388126866499565,41.749443104665986,-280.0172046982824,441.3442675982314
40,1.805269991383104,3.3300695191259235,0.45738440771440714,0.029529970161755816,11.348529277223006,42.07483637511571,-475.15946425645325,949.0069795687467
41,1.7024338016539873,3.0501277547092487,0.8029211971071397,0.020638194990032863,11.600372363940215,43.92218284920029,-914.9599956062085,959.8226466440212
42,3.7014138903168714,3.313318206288096,0.5082521633059693,0.012055220305465186,16.629470581808313,41.60436895893949,-297.6852527410364,32.01743226264965
43,3.6420606266531017,3.236543044630701,0.6823968458156291,0.01261805214685395,17.855731228580833,42.440158793622906,-922.3504013954832,421.1710503569659
44,2.4871843686329607,3.206724899798386,0.9450359904533805,0.02438689897462431,9.174974186710097,43.52223409111211,-356.94082849103245,508.1250558149222
45,1.8412938710906008,3.461077841185587,0.49226251104254076,0.01370830312253065,5.063055170313123,42.645600938872114,-997.9535136596215,599.9850326041111
46,1.833769906579188,3.417398318189314,0.3833655590916891,0.017034940874761942,10.478995763577924,44.961205521405944,-589.3033940958755,228.57839518439516
47,3.5886606505499206,3.3038121527915134,0.40751945126756456,0.0077604494274538275,15.695128530351614,43.82316064809193,-5.345585854726323,479.6436683630575
48,1.2777923425824143,3.0179837265448928,0.937702275886035,0.028103458762813057,14.663547340465744,41.782046931988944,-549.6714606177154,566.2578862012945
49,3.3323941482137105,3.01247118418691,0.5366021950586705,0.014531540027157255,6.91670122397127,43.253196254804,-75.59587748938623,888.3047305119138
50,1.0389896402102357,3.0063341363755143,0.8260378128291251,0.024168905805478248,19.486000363855666,41.823172462807676,-492.13771483248445,268.67381537156524
