id,GCM,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIAE
0,1.0,9.756458732066255,3.6809015950344257,6.701264748657766,0.523359080857054,-1.0,0.0,-1.0,1.093051895678438,0.47773140194976743,1.66178236261061
1,1.0,9.946453747848963,3.4868728718329782,5.088419351275325,0.5748872808245058,1.0,1.0,0.0,0.9832140202238696,0.5236124100967618,2.1957850798778713
2,1.0,5.2172247052768626,3.2916628134665418,6.446243854234524,0.3643558024263012,-1.0,0.0,1.0,0.9280197159692706,0.8308702108101592,3.5933586978816483
3,3.0,8.826929724555622,5.928802989557321,5.188098518172933,0.601982755907402,0.0,-1.0,-1.0,0.9632288626180351,0.4649485973346802,1.8700902812093787
4,0.0,4.177490449110923,2.7365480098011794,6.353797868696221,0.5006432000831444,0.0,1.0,1.0,0.884557111272901,0.6138891887823227,1.4232240805255372
5,2.0,6.582822071371461,4.036825180895415,5.913659622164529,0.5909498447250344,1.0,1.0,1.0,1.0256170054113274,0.6838211540482313,1.4775973785509424
6,3.0,7.174926074732898,4.52943557515739,6.523831730491131,0.6428663449375503,-1.0,1.0,1.0,1.1474549427505458,0.65321412473665,2.5581287758260185
7,1.0,9.812613497478058,2.8785113203433834,6.368715800274066,0.30341709647676507,0.0,1.0,0.0,0.9368766808218839,0.585632102932453,1.3991611399245842
8,0.0,5.836963328203938,2.968825999766217,6.7823769658745645,0.7446679944126415,1.0,-1.0,1.0,0.8972203438466165,0.7712982751119867,2.440852918945219
9,3.0,10.926937789857202,4.672454966966798,5.289547203959912,0.2765593739089482,0.0,0.0,-1.0,0.9190930856552466,0.7378051802821559,2.732817813310997
10,1.0,7.06259322724976,4.830333221381083,6.59736781105281,0.42640435518325076,0.0,-1.0,-1.0,1.1741740189600363,0.5369213074968696,2.139651879984992
11,1.0,10.062249631648557,5.7871518845431345,5.203334398477617,0.42037814731091394,-1.0,-1.0,0.0,0.9858240111079404,0.3811027157654885,2.9089369643298992
12,0.0,8.264326577713973,2.9609135304883933,6.530989845749552,0.3926972678641603,0.0,1.0,1.0,1.0798309381652784,0.6115002062617576,2.6993432053637045
13,0.0,7.91943347084895,3.0551190192590707,5.002299143291563,0.5066319093133418,0.0,0.0,1.0,0.7829323605373859,0.6070956998494974,1.1925869222936523
14,3.0,10.6795919689471,4.36855780865419,6.280272473515006,0.2779096069379802,0.0,0.0,0.0,0.8503286925782246,0.8266949354017035,1.6829028112657438
15,2.0,6.897997910103414,3.7653801023130864,6.190537012717529,0.2397939486751644,0.0,-1.0,1.0,0.9003796557798232,0.38295170751892416,2.831681253862392
16,1.0,7.667800486511351,3.34074554656753,6.021464702451709,0.5539004281179888,1.0,1.0,1.0,1.0732187052976463,0.5894454638937029,3.460163033698528
17,0.0,4.507517322689996,4.762613467129844,5.617429502160202,0.6350660620829004,-1.0,0.0,1.0,0.654754779110259,0.4913471411637314,1.2660358560919913
18,1.0,10.162036144164476,4.533298027502489,5.6543605699657835,0.37781823763865396,0.0,1.0,-1.0,1.0687751392411449,0.8165111387502961,1.3343154056528883
19,3.0,11.656041719471482,4.139486049928295,6.828719014460942,0.3104546067097032,1.0,-1.0,1.0,0.7632557300117614,0.7760918123365126,1.6749061415823254
20,3.0,5.435882435799239,3.8943621042264236,6.0043049177707974,0.48983245149052845,1.0,0.0,1.0,1.1449513649562937,0.3019079878830694,1.815237090711355
21,0.0,7.213442588927878,2.805664579487146,6.469818831515985,0.3467513514026733,1.0,-1.0,-1.0,1.3272137413413037,0.7400386700575041,2.365899516003225
22,2.0,4.882444146457932,5.989529362523452,5.47091559594554,0.44194732955529725,0.0,1.0,-1.0,1.182696993368149,0.5247699395840785,2.172822151500291
23,0.0,7.399179064584012,4.013449228921033,5.980629145934267,0.45168318678145736,1.0,-1.0,1.0,1.0035297022421201,0.5533001036890965,2.0932439541174346
24,0.0,8.757537851308124,3.2365529257980623,6.0615369488832895,0.4863322166147411,0.0,0.0,1.0,1.2184530537422475,0.9174711436151219,2.225595427863462
25,3.0,5.379954893310646,3.67585893488986,6.12270458271345,0.45930490755224074,-1.0,-1.0,-1.0,0.9302416223073201,0.8068925404493201,1.7695090668123221
26,1.0,8.394146924205327,4.630002852862743,6.646753436318335,0.38076832818175355,0.0,-1.0,1.0,1.041247272863285,0.8636162599320705,1.1998805895988867
27,0.0,6.417192012409422,5.274265724407799,6.9587509289780725,0.37931205747281815,1.0,-1.0,0.0,0.7045000648711388,0.39103919852201285,2.97360871415806
28,3.0,9.537141851764076,5.000862130181351,5.141227094792933,0.6313846778964416,0.0,-1.0,0.0,0.9994082671233642,0.8370660890331683,1.1763483245472701
29,0.0,8.559497661883793,5.699236566671324,6.317668780546146,0.5479446730079857,-1.0,1.0,0.0,0.9346660026035973,0.9011467290314954,1.6001440336433084
30,1.0,5.7579143168584945,4.64642829019707,6.945771003404142,0.24054677092090182,0.0,-1.0,0.0,0.8691893712456628,0.7943190187026813,1.163960555392416
31,0.0,5.1437255000484905,4.0724109093735965,6.516709854622436,0.5953706366021299,-1.0,1.0,0.0,0.951874991318286,0.8617800155448676,4.566092745717546
32,0.0,6.7433328440450575,5.972890648762967,5.625266472796432,0.44985682376604685,0.0,1.0,-1.0,1.3061768716280888,0.3060089063167426,1.1508292114436056
33,0.0,8.083547323844508,2.5455133986372642,5.565490484877734,0.6477443959954023,0.0,1.0,-1.0,0.8094640116315132,0.5301098543497675,2.373125012704109
34,0.0,8.980990312939273,3.400671036969068,6.1620687152760345,0.5884261357281697,0.0,1.0,-1.0,1.1208788747130938,0.7654198620447208,2.2976227699455576
35,0.0,8.511529050893015,4.885683326021529,5.4502973403633,0.23597269980100977,1.0,0.0,0.0,1.0450538607697988,0.40119320893753696,1.0670933773804403
36,0.0,11.349477504590247,3.5316953972629292,5.987184571033973,0.4720825812112304,0.0,0.0,-1.0,1.2256089568510298,0.6632560655378253,3.406940842002026
37,1.0,4.61351991870305,2.495376420265819,6.171876328446,0.342395229965591,0.0,0.0,1.0,0.9776691773792521,0.3462405730096376,3.2045426162209787
38,0.0,7.301642198796051,3.09138078795029,5.842553994140749,0.4034846184926287,0.0,0.0,-1.0,1.1047876181610206,0.7870135581942074,1.832620064797252
39,3.0,7.136792179201231,4.110102306450643,5.759911171018802,0.6392282295732159,-1.0,-1.0,-1.0,0.9313612699913062,0.6002796489921289,1.5151643099448944
40,0.0,4.403337892554268,2.461681615354677,5.635975573101202,0.34492846265761457,1.0,1.0,0.0,0.9787807161556896,0.6860694419086389,1.6493158217453812
41,1.0,8.733765038411365,5.62395569697814,6.965724127654321,0.5666677019961641,1.0,0.0,1.0,0.9106757182426046,0.31843226795724555,1.5414119495757905
42,2.0,9.194310665775225,3.693901204571573,5.586550121449903,0.6497913513820651,0.0,-1.0,-1.0,0.8609630914001232,0.5982020991170747,1.4250488793703004
43,2.0,10.18994038515297,2.11731843415004,6.583340191629265,0.6531969826288145,-1.0,0.0,-1.0,1.2828774433431727,0.468537434231723,2.2734318321132707
44,2.0,10.087214301596982,3.4422277830830246,6.488512619082342,0.5830992274513891,1.0,-1.0,-1.0,1.2325209449108154,0.5721710785317285,1.2306721399202376
45,1.0,9.686211060984556,5.436031555266223,6.320544201705624,0.5460879536338169,1.0,0.0,1.0,1.1037903838784129,0.40687867295133845,2.189986093077877
46,3.0,7.597280283555409,3.232222837875858,5.245125993341906,0.5166641208018821,-1.0,-1.0,1.0,1.0326959853470905,0.5947375307208052,2.8013623949772892
47,0.0,8.471807367299732,3.329089281800539,5.708847161596848,0.6096451971724696,-1.0,0.0,-1.0,0.9134569354099041,0.7291245772168917,1.7503566445322485
48,1.0,4.23736072954398,3.790343867588581,6.456168408425724,0.7266318430453564,0.0,-1.0,0.0,0.9521101965360209,0.7143415217635805,2.9218961767495406
49,3.0,10.270778787236946,4.381395830497658,5.497062979146015,0.29665600968878103,-1.0,1.0,0.0,0.8112759404581372,0.6910816811568311,2.204967404625225
