id,limnsw(cm)
0,0.1784
1,0.0890
2,1.5495
3,0.6305
4,-0.4082
5,1.7837
6,1.3033
7,0.9467
8,2.0546
9,0.6437
10,-0.1519
11,-0.1746
12,2.8231
13,-0.3564
14,0.9494
15,-0.0041
16,0.3531
17,0.6626
18,1.0210
19,2.7617
20,4.8601
21,5.5281
22,0.8745
23,0.3881
24,4.4627
25,5.2182
26,0.6606
27,4.4223
28,3.7850
29,2.7332
30,0.3899
31,1.9525
32,1.3904
33,2.2564
34,4.6010
35,1.4229
36,4.4433
37,3.1818
38,1.4455
39,2.7259
40,0.2614
41,0.0698
42,2.2871
43,0.4652
44,2.3614
45,1.1769
46,0.3358
47,4.9888
48,5.1851
49,2.9537
50,6.3136
51,3.3163
52,0.9481
53,0.4855
54,5.0821
55,2.0668
56,0.4693
57,1.2554
58,1.4605
59,1.0183
60,2.0262
61,0.5940
62,1.0891
63,0.6665
64,0.2133
65,0.3928
66,1.6902
67,3.6282
68,1.5747
69,2.5875
70,1.5799
71,-0.0382
72,2.5054
73,0.0128
74,0.7882
75,2.3776
76,0.8018
77,1.5225
78,2.4697
79,2.3294
80,0.3568
81,0.2311
82,2.5679
83,-0.0466
84,4.7663
85,2.8952
86,0.8993
87,1.8631
88,0.3611
89,4.3938
90,2.9523
91,1.8441
92,0.8367
93,0.3350
94,3.5018
95,5.3967
96,0.0272
97,1.5041
98,1.1345
99,-0.0979
100,2.2956
101,0.7498
102,0.6651
103,1.8550
104,0.8835
105,0.5148
106,2.5408
107,0.4336
108,1.5368
109,3.7952
110,3.4557
111,0.6442
112,2.7963
114,1.3418
115,3.1027
116,1.2575
117,0.7384
118,0.4302
119,2.9573
120,3.0654
121,6.2948
122,1.7169
123,1.2438
124,1.8700
125,2.2183
126,4.7576
127,0.1103
128,1.6901
129,4.5072
130,1.2313
131,0.6428
132,2.7934
133,0.5810
134,5.7989
135,1.2842
136,4.9543
137,2.9689
138,2.3122
139,1.0722
140,0.2775
141,4.2086
142,0.7069
143,0.1193
144,1.2682
145,3.2585
146,0.6960
147,1.3808
148,3.0812
149,0.9707
150,0.2954
151,2.9836
152,1.2062
153,1.5026
154,0.7974
155,2.7415
156,0.1735
157,0.8409
158,0.6906
159,0.3729
160,-0.1051
161,2.1402
162,2.9143
163,4.1455
164,1.4926
165,1.1014
166,2.4405
167,3.3393
169,0.9947
170,-0.0522
171,2.3974
172,3.3860
173,2.2143
174,1.8061
175,2.0582
176,0.6129
177,3.7228
178,5.4812
179,1.4905
180,2.8237
181,1.3448
182,0.5306
183,-0.3913
184,1.7140
185,1.7764
186,2.8107
187,0.6786
188,1.8120
189,1.1316
190,3.9386
191,1.8908
192,0.4671
193,1.3226
194,0.7477
195,1.3669
196,0.3304
197,0.5649
198,0.2475
199,1.2391
200,0.2585
201,0.3477
202,1.0365
203,1.8038
204,1.6178
205,3.9686
206,0.3904
207,0.9703
208,0.2682
209,0.1286
210,1.0640
211,5.9267
212,2.8864
213,1.3662
214,3.4388
215,4.4868
216,1.1496
217,0.1213
218,3.1312
219,0.9940
220,1.0174
221,5.3654
222,-0.3488
223,1.3317
224,1.3831
225,1.1035
226,1.9742
227,1.1644
228,1.0022
229,1.6638
230,2.7048
231,5.8433
232,0.1709
233,2.1165
234,1.2315
236,0.2606
237,0.7010
238,2.4723
239,-0.0407
240,4.2752
241,2.8170
242,2.1320
243,2.9879
244,1.0901
245,0.9939
246,2.6542
247,3.3141
248,1.6454
249,0.5565
250,5.0216
251,1.4954
252,0.4850
253,1.2121
254,2.0886
255,0.7696
256,0.7104
257,3.8528
259,1.2825
260,3.1344
261,1.5702
262,1.5282
263,-0.1940
264,0.8204
265,2.2979
266,1.1941
267,0.4399
268,2.1090
269,1.1538
270,0.7164
271,1.5517
272,1.4854
273,1.6819
274,1.7708
275,0.5966
276,0.7836
277,0.9435
278,0.9548
279,0.5016
280,3.2537
281,6.5647
282,0.8780
283,2.1289
284,1.6995
285,0.4202
286,0.5905
287,1.2806
288,1.8843
289,4.4891
290,2.3534
291,1.0960
292,2.3889
293,1.1402
294,1.5634
295,-0.1422
296,1.2096
297,1.1029
298,1.3182
299,1.4318
301,3.8003
302,1.4621
303,5.7782
304,1.1686
305,0.4918
306,1.6508
308,3.9486
309,2.3991
310,0.2595
311,1.1149
312,2.5694
313,0.2007
314,3.2462
316,1.9186
317,1.2789
318,1.5310
319,0.5910
320,2.3793
321,2.6329
322,3.5994
323,3.1597
324,4.1709
325,2.7169
326,0.9744
327,2.5452
328,2.8175
329,0.0066
330,2.6821
331,1.3371
332,4.6759
333,0.9339
334,1.2637
335,0.5733
336,0.8299
337,0.5993
338,-0.0438
339,1.4635
340,0.1883
341,0.1995
342,2.2924
343,1.6565
344,1.1558
346,2.3627
347,3.7107
348,4.7067
349,4.4768
350,-0.0945
351,5.8631
352,0.2416
353,2.7124
354,0.7686
355,1.2056
356,-0.0859
357,0.2947
358,0.2801
359,2.2295
360,3.8016
361,1.7646
362,2.3323
363,-0.0670
364,0.8966
365,5.0976
367,7.5563
369,0.7683
370,1.6689
371,1.0078
372,0.0225
373,1.1014
374,1.2520
375,6.8491
376,0.3082
377,1.1106
378,2.8039
379,1.5205
380,0.5965
381,0.2491
382,1.5550
383,3.7910
384,0.9880
385,2.1127
386,2.8190
387,3.5037
388,3.0570
389,1.1166
390,0.1654
391,6.1179
392,1.0394
393,1.0287
394,1.2098
395,1.8840
396,2.7985
397,3.5226
398,2.6362
399,0.4640
400,2.2176
401,4.6574
402,0.4179
403,0.2361
404,0.7141
405,1.5363
406,3.0538
407,0.4798
408,5.0660
409,0.5443
410,0.7016
411,2.5221
412,0.4526
413,0.4067
414,2.2280
415,1.1833
416,1.3780
417,1.3082
418,1.7859
419,3.6772
420,3.9575
421,1.8568
422,1.4962
423,2.7455
424,0.7921
425,2.0693
426,0.7204
427,-0.0275
428,5.4237
429,3.5412
430,3.2315
431,1.5184
432,0.8315
433,0.4869
434,0.6081
435,0.9473
436,1.6259
437,0.5421
438,0.2960
439,-0.6225
441,5.1590
442,1.5931
443,0.8805
444,0.6180
445,0.8035
446,0.6482
447,0.2463
448,0.3688
449,1.5228
450,2.9638
451,3.3106
452,1.3519
453,2.7815
454,2.7103
455,1.8129
456,4.3528
457,1.1183
458,-0.2029
459,2.0145
460,0.7762
461,-0.0481
462,3.1993
463,-0.2091
464,-0.1305
465,1.3746
466,-0.1923
467,-0.1416
468,0.4191
469,1.5713
470,2.5390
471,3.2980
472,0.6489
473,0.7010
474,1.7373
475,2.0697
476,-0.4622
477,2.4859
478,2.6450
479,0.3379
480,3.3412
481,3.3428
482,2.6395
483,0.6102
484,0.3089
485,1.0403
486,1.6252
487,0.5918
488,2.3266
489,2.2596
490,0.2958
491,1.5110
492,2.7132
493,1.5757
494,0.5508
495,-0.0195
496,2.0861
497,2.0983
498,1.1768
499,1.4470
