id,limnsw(cm)
0,49.3065
1,47.5630
2,301.3637
3,189.0469
4,105.3255
5,119.5143
6,228.2032
7,141.4862
8,93.0995
9,55.6112
10,124.5477
11,18.8998
12,176.2084
13,119.1593
14,107.9903
15,48.7219
16,194.2441
17,33.7163
18,78.3184
19,79.4247
20,97.8701
22,43.5502
23,30.4341
24,237.2702
25,203.7356
26,41.5841
27,144.1362
28,136.5079
29,142.4800
30,128.2490
31,88.9724
32,207.4191
33,143.1423
35,187.6983
36,104.8027
37,273.3319
38,137.7505
39,249.0452
40,193.4763
41,64.4894
42,47.4544
43,205.0125
44,185.0991
45,128.7870
46,137.3255
49,199.1685
50,223.6208
51,78.2821
52,71.8391
53,175.3994
55,71.9462
56,236.8694
57,205.3809
58,219.4368
59,92.1486
60,49.5552
61,255.9571
62,184.8139
63,70.1285
64,137.7227
65,217.7794
66,49.6044
67,89.3181
68,53.7909
70,236.5693
71,28.7696
72,305.0186
73,23.1907
74,107.1661
75,211.5169
76,150.6058
77,224.9984
78,139.3352
79,98.7456
80,219.0067
81,48.6655
82,92.3109
83,131.1538
84,168.4908
85,73.9306
86,44.0180
87,294.6082
88,66.1253
89,81.5679
90,210.9926
91,100.8580
92,199.6697
93,126.8707
94,273.5779
95,221.3797
96,16.3241
97,209.6157
98,108.1674
99,23.2530
100,69.6782
101,168.6902
102,142.2586
103,59.8324
104,230.7953
105,146.3036
106,56.2339
107,93.8702
108,69.0012
109,85.0945
110,87.8380
111,145.9732
112,198.8506
114,106.4953
115,269.4957
116,78.7146
117,254.2643
118,119.0104
119,54.6094
120,105.4182
121,199.9341
122,158.3921
123,116.7140
124,138.9279
125,152.1002
126,157.9374
127,76.5681
128,157.2895
129,140.8230
130,61.9961
131,31.6668
132,78.6906
133,103.4502
134,131.8321
135,84.4161
137,169.8409
138,295.6994
139,235.4374
140,49.4271
141,133.4345
142,46.8260
143,36.1553
144,91.1259
145,105.0529
146,238.4895
147,69.3815
148,97.7608
149,43.9968
150,85.2618
151,291.2729
152,191.1247
153,278.4306
154,108.3603
155,283.3651
156,179.0657
157,241.5764
158,127.8940
159,191.5244
160,110.5514
161,134.8106
162,178.4603
163,238.0849
164,97.2506
165,148.9008
166,188.2128
167,141.1273
168,54.3536
169,142.9461
170,40.6747
171,80.0364
172,141.0586
173,47.8944
174,122.2482
175,281.7470
176,131.7251
177,66.3229
179,203.9755
180,217.0667
181,50.2130
182,122.8769
183,44.2318
184,177.6361
185,236.4907
186,60.8651
187,27.7827
188,293.7184
