id,limnsw(cm)
0,5.4841
1,4.5366
2,34.6626
3,16.0238
4,4.0730
5,21.5490
6,24.3105
7,15.4470
8,17.8253
9,7.1662
10,6.9891
11,-0.0392
12,22.4557
13,6.9813
14,15.5043
15,4.3285
16,18.3379
17,4.6848
18,12.2730
19,16.9908
20,27.1686
21,31.0489
22,5.8748
23,2.4058
25,34.0262
26,5.7709
27,24.6424
28,30.1612
29,20.3999
30,10.3165
31,16.0558
32,21.4830
33,26.3438
35,21.5133
36,26.8302
37,37.8692
38,18.1503
39,34.2684
40,17.5971
41,6.5007
42,10.6278
43,19.8104
44,23.0052
45,19.8043
46,10.2262
47,30.1738
48,31.3018
49,28.4970
51,18.6222
52,11.8402
53,14.3294
54,24.3892
55,14.0601
56,22.9715
57,23.1562
58,22.5661
59,14.2569
60,11.8202
61,25.4548
62,18.5534
63,9.7966
64,9.4445
65,19.6976
66,9.7850
67,21.6421
68,10.0538
69,15.2002
70,25.2388
71,1.7996
72,38.5349
73,1.3163
74,15.5481
75,27.6245
76,13.7033
77,25.9222
78,18.4478
79,20.0707
80,20.0884
81,3.8947
82,18.5857
83,8.0632
84,28.4805
85,17.4620
86,6.5163
87,37.1196
88,8.1934
89,22.0261
90,29.6760
91,18.1869
92,20.3264
93,9.7496
94,39.4275
95,36.3341
96,0.8334
97,25.1549
98,11.1485
99,1.1744
100,14.1286
101,15.9065
102,13.4712
103,11.3764
104,20.5563
105,11.9337
106,14.2167
107,12.7656
108,12.3997
109,20.9634
110,20.4225
111,12.3519
112,28.5222
114,17.5877
115,37.3058
116,13.7834
117,26.5621
118,8.7035
119,13.5037
120,22.0967
121,34.7164
122,19.4006
123,13.0217
124,18.5315
125,18.9293
126,36.2598
127,8.5112
128,17.7849
129,26.4264
130,9.4778
131,4.0539
132,17.4935
133,10.6091
134,35.0746
135,14.5285
136,29.0001
137,22.8019
138,37.5285
139,25.0430
140,7.0090
141,31.1908
142,7.7252
143,1.9956
144,14.6413
145,22.9699
146,23.8933
147,11.5677
148,21.8038
149,8.0538
150,10.1465
151,37.4986
152,19.0006
153,32.2857
154,16.0820
155,37.9598
156,14.8399
157,24.9352
158,10.4585
159,17.9591
160,6.5202
161,25.0545
162,25.6877
163,35.2325
164,17.7854
165,14.6310
166,24.0434
167,23.6073
168,14.5336
169,15.0921
170,2.8994
171,16.9522
172,21.4388
173,11.3831
174,21.2928
175,34.6933
176,11.5817
177,18.1742
178,24.7336
179,24.3916
180,30.3712
181,8.7077
182,12.3480
183,2.0673
184,19.6594
185,27.6324
186,17.7980
187,4.2391
188,35.6407
189,21.2030
190,17.7187
191,23.0177
192,14.3735
193,22.3392
194,14.4872
195,26.9907
196,10.3745
197,12.6957
198,8.9417
199,13.1829
200,19.4988
201,2.5782
202,23.3840
203,14.0807
204,11.0954
205,19.7365
206,9.2640
207,19.4701
208,13.4280
209,8.6170
210,23.0612
211,31.1150
212,13.5919
213,16.0123
214,21.2055
215,20.3413
216,17.4501
217,17.2180
218,16.4322
219,11.4108
220,14.1438
221,22.6245
222,-1.1181
223,15.9661
224,13.6640
225,13.9625
226,32.5036
227,22.3785
228,8.7406
229,11.2299
230,29.0436
231,36.6692
232,6.6585
233,30.8683
234,20.5191
236,6.4369
237,5.4939
238,30.2462
239,0.6864
240,37.3910
241,18.0823
242,22.6767
243,34.5059
244,19.9954
245,13.0391
246,31.6291
247,38.4963
248,9.0808
249,9.7595
250,22.0776
251,8.9114
252,15.4955
253,22.5678
254,20.3712
255,12.5085
256,11.8203
257,18.1014
258,30.6692
259,19.5087
260,20.1972
261,16.5445
262,13.4172
263,11.1485
264,9.6154
265,19.2169
266,20.0369
267,18.0789
268,13.3334
269,17.1587
270,8.0466
271,17.1722
272,21.3909
273,12.4152
274,22.9221
275,12.2657
276,13.1878
277,13.6445
278,5.6058
279,9.4447
280,30.5708
281,26.7586
282,22.8304
283,16.1067
284,13.2272
285,19.7747
286,4.7293
287,10.9820
288,29.0208
289,24.3611
290,13.7046
291,15.3657
292,12.1667
293,18.7911
294,22.2011
295,0.2541
296,24.1697
297,11.6680
298,16.8830
299,14.3333
300,21.7765
302,14.3569
303,27.1838
304,11.3347
305,16.3933
306,10.5333
307,6.0773
308,19.6305
309,25.5751
310,9.0681
311,15.9099
312,20.5593
313,9.3623
314,19.5820
315,24.1512
316,21.2812
317,19.3939
318,10.4859
319,8.6667
320,18.2931
321,29.9145
322,35.6961
323,26.3783
324,24.8493
325,24.2323
326,15.7904
327,22.2889
328,34.3684
329,15.5677
330,35.4555
331,10.3591
332,21.5484
333,7.4891
334,14.9269
335,21.5278
336,18.2686
337,4.4781
338,6.5823
339,19.1025
340,16.1726
341,10.1303
342,24.7794
343,20.9089
344,18.0871
346,23.7108
347,21.9343
348,33.5104
349,25.8654
350,6.7082
351,35.2182
352,9.1400
353,19.9399
354,17.1881
355,9.8571
356,5.4746
357,7.6073
358,15.9727
359,22.8169
360,34.0340
361,15.0926
362,28.0505
363,5.1622
364,20.5113
365,31.3099
366,12.7311
367,38.4366
368,24.6872
369,9.9447
370,23.8994
371,13.8422
372,5.7463
373,13.4585
374,12.0320
375,38.0556
376,12.9556
377,16.9585
378,28.7283
379,24.2484
380,14.3448
381,8.8816
382,19.2039
383,32.1782
384,17.0760
385,30.4465
386,18.1724
387,19.9542
388,16.6827
389,10.6292
390,1.8749
391,27.5996
392,14.0408
393,16.5428
394,24.7750
395,22.0867
396,41.6280
398,16.9836
399,17.7855
400,27.6801
401,34.6425
402,5.5676
403,12.9647
404,9.5224
405,32.5363
406,31.3394
407,11.6128
408,33.3268
409,11.6101
410,18.6259
411,20.0463
412,4.6027
413,10.8865
414,9.9832
415,9.5533
416,12.2023
417,11.5385
418,19.6091
419,26.4121
420,34.3263
421,11.4126
422,24.1140
423,15.4946
424,5.0520
425,20.6604
426,14.4408
427,6.7562
428,25.7824
429,22.7243
430,31.0406
431,13.1164
432,7.1914
433,11.7293
434,12.4064
435,4.3361
436,17.2411
437,12.8035
438,9.9354
439,6.9932
441,36.7917
442,17.4776
443,13.6746
444,18.3805
445,17.3531
446,13.0762
447,11.0818
448,5.8812
449,15.6947
450,16.9249
451,18.2578
452,15.0835
453,18.9736
454,23.2477
455,13.0208
456,26.7165
457,8.5424
458,12.7937
459,15.3333
460,14.9834
461,4.6033
462,23.3005
463,-1.0569
464,3.6704
465,18.9584
466,6.7040
467,-0.6204
468,16.7148
469,26.5873
470,25.6416
471,19.3779
472,9.4341
473,11.2745
474,16.2558
475,22.5514
476,1.2057
477,24.7975
478,27.3192
479,18.7527
480,29.7847
481,30.1138
482,22.8438
483,21.7918
484,6.0937
485,6.4879
486,21.4908
487,16.5103
488,18.0728
489,25.1440
490,8.9766
491,14.3198
492,23.3790
493,13.7622
494,10.8538
495,2.3301
496,20.8217
497,24.5534
498,14.3795
499,16.2981
