id,limnsw(cm)
0,3.9869
1,3.1484
2,25.4736
3,11.6515
4,2.5591
5,16.2583
6,17.9202
7,11.7630
8,13.9746
9,5.5203
10,4.7625
11,-0.1618
12,17.4943
13,4.6761
14,11.4890
15,3.0009
16,13.2648
17,3.7807
18,9.3169
19,13.8736
20,22.7427
21,25.4508
22,4.7140
23,1.8870
25,27.5252
26,4.5195
27,20.2922
28,23.6380
29,16.3634
30,7.6263
31,12.6103
32,15.9742
33,20.0097
35,16.2108
36,22.0757
37,29.1757
38,13.9516
39,26.2664
40,12.6563
41,4.5835
42,9.0073
43,14.3450
44,17.8478
45,14.6436
46,7.4664
47,24.6964
48,25.7740
49,22.3118
51,15.5038
52,9.1028
53,10.3412
54,20.3398
55,11.3810
56,16.5641
57,17.2424
58,16.7173
59,10.7050
60,9.8151
61,18.3054
62,13.8794
63,7.2529
64,6.7040
65,14.2807
66,8.1200
67,17.6716
68,8.0940
69,12.4286
70,18.8460
71,1.2776
72,28.8134
73,0.9156
74,11.4300
75,21.3440
76,10.1364
77,19.4117
78,14.6285
79,15.7449
80,14.3966
81,2.8475
82,14.7864
83,5.5990
84,22.9116
85,14.2872
86,5.3328
87,27.5249
88,5.9875
89,18.1850
90,23.0733
91,13.9180
92,14.8512
93,7.1010
94,30.3111
95,29.1692
96,0.6065
97,18.8705
98,8.6352
99,0.7752
100,11.6201
101,11.8553
102,10.0428
103,9.2829
104,14.9417
105,8.7295
106,11.7944
107,9.2428
108,9.8296
109,17.2977
110,16.5744
111,9.1115
112,22.1238
114,13.1892
115,28.5661
116,10.6350
117,19.2322
118,6.2890
119,11.2312
120,17.4641
121,28.6046
122,14.7915
123,10.1705
124,14.4553
125,14.7681
126,28.4333
127,6.0241
128,13.7805
129,21.8515
130,7.4770
131,3.3024
132,14.3503
133,7.8970
134,28.4846
135,11.1050
136,23.6617
137,17.8244
138,28.0887
139,18.4100
140,5.1490
141,24.7029
142,5.9044
143,1.4720
144,11.0740
145,18.4081
146,17.2769
147,9.1531
148,17.5616
149,6.3851
150,7.2430
151,28.5771
152,14.1428
153,23.6449
154,11.7470
155,28.8766
156,10.6713
157,18.1583
158,7.8516
159,13.0780
160,4.4660
161,19.0668
162,20.1335
163,27.7416
164,13.6315
165,11.0634
166,18.5911
167,18.9568
168,11.7673
169,11.3976
170,1.9908
171,13.6445
172,17.2851
173,9.4623
174,16.0359
175,26.2112
176,8.5994
177,15.3299
178,21.1068
179,18.3983
180,23.5149
181,7.0667
182,9.1553
183,1.1445
184,15.0000
185,20.5633
186,14.6992
187,3.4180
188,26.4955
189,15.9206
190,14.9141
191,17.4165
192,10.3794
193,16.7815
194,10.5569
195,20.1075
196,7.4377
197,9.3129
198,6.3973
199,10.0731
200,14.0399
201,1.9802
202,17.2545
203,11.2105
204,8.9115
205,16.5974
206,6.6900
207,14.3235
208,9.7159
