id,limnsw(cm)
0,0.8774
1,0.5608
2,5.4259
3,2.7965
4,0.1282
5,4.3534
6,3.9895
7,2.8104
8,4.6224
9,2.1199
10,0.5697
11,-0.0832
12,6.1345
13,0.2379
14,2.8433
15,0.3978
16,2.3553
17,1.7059
18,2.6387
19,5.9118
20,10.1427
22,2.1493
23,1.1315
24,10.0792
25,10.6404
26,1.5371
27,8.4657
28,7.9662
29,5.7126
30,1.3622
31,4.8915
32,4.2752
33,5.5610
35,4.0639
36,9.4303
37,8.3197
38,3.7986
39,7.1066
40,2.1109
41,0.6963
42,4.4576
43,2.5722
44,5.7979
45,3.4874
46,1.7974
49,6.6287
50,12.5291
51,6.5625
52,2.5001
53,2.4455
55,4.6959
56,2.8051
57,4.0474
58,4.4851
59,2.8633
60,4.4230
61,3.1927
62,3.7186
63,1.8833
64,1.5235
65,2.4941
66,3.8324
67,7.6523
68,3.3889
70,5.1399
71,0.3970
72,7.0905
73,0.3328
74,2.5274
75,5.8026
76,2.7711
77,4.5302
78,5.3675
79,5.2522
80,2.3532
81,0.9710
82,5.7841
83,0.8624
84,9.3835
85,6.2000
86,2.3718
87,6.1409
88,1.2665
89,8.3571
90,7.1156
91,4.1953
92,3.0531
93,1.7668
94,8.5964
95,11.1609
96,0.3712
97,4.6094
98,2.7431
99,0.2841
100,5.2764
101,3.0340
102,2.4648
103,3.9260
104,3.7302
105,2.1327
106,5.1365
107,1.8542
108,3.8278
109,7.7597
110,7.2985
111,2.4152
112,6.6365
114,3.5144
115,7.9019
116,3.1265
117,3.5557
118,1.5894
119,5.4535
120,6.0733
121,12.4285
122,4.0661
123,3.1227
124,4.3932
125,5.1800
126,9.8658
127,0.9839
128,4.3900
129,8.8278
130,3.1109
131,1.6656
132,5.9551
133,2.0175
134,11.2092
135,3.1620
137,6.3936
138,6.7158
139,3.9621
140,1.1599
141,8.6781
142,2.1567
143,0.6662
144,3.1053
145,7.4437
146,3.3380
147,3.5042
148,6.8228
149,2.5568
150,1.3784
151,7.7455
152,3.8236
153,5.0618
154,2.7388
155,7.5501
156,1.7248
157,3.5999
158,2.1159
159,2.3147
160,0.7493
161,5.1909
162,6.3215
163,9.0242
164,3.9020
165,3.2888
166,6.0669
167,6.9081
168,4.6664
169,3.2464
170,0.2776
171,5.4966
172,6.7979
173,4.5263
174,4.5238
175,6.1943
176,2.2539
177,6.8240
179,4.5717
180,7.0003
181,3.0528
182,1.9737
183,-0.3565
184,4.6606
185,4.8318
186,5.9487
187,1.6625
188,5.9329
189,3.7755
190,7.3692
191,4.6374
192,2.3721
193,3.9666
194,2.4197
195,4.6731
196,1.7393
197,2.3774
198,1.2009
199,3.0606
200,2.2575
201,0.9229
202,3.6487
203,4.4537
204,3.6637
206,1.6825
207,3.6300
208,1.7371
209,1.3273
210,3.6655
211,11.7426
212,5.6764
213,3.4027
214,7.3709
216,3.6708
217,1.8375
218,6.3640
219,2.4999
220,2.9177
222,-0.3506
223,3.3207
224,3.4849
225,3.3069
226,5.8924
227,3.6318
228,2.6454
229,3.8323
230,6.3483
231,11.5172
232,0.9095
233,5.8809
234,3.6655
236,0.9740
237,1.9313
238,6.4619
239,0.3024
240,9.2820
241,5.7500
242,5.1252
243,7.5418
244,3.8867
245,2.9487
246,6.5664
247,8.2526
248,3.4538
249,1.8350
251,3.3033
252,2.2211
253,3.7576
254,4.7189
255,2.1447
256,2.0783
257,7.1714
258,13.3820
259,3.7314
260,6.7990
261,4.0277
262,3.5190
263,0.8260
264,2.5786
265,5.2026
266,3.9439
267,2.4430
268,4.5632
269,3.3247
270,2.0238
271,3.8372
272,4.4316
273,3.9142
274,4.5017
275,2.0238
276,2.6225
277,2.8572
278,2.2956
279,1.5916
280,7.3940
281,11.9118
282,3.5303
283,4.8394
284,4.2841
285,2.4879
286,1.6751
287,3.3745
288,5.5926
289,9.1090
290,5.0597
291,3.0849
292,4.9588
293,3.7544
294,4.6922
295,0.2104
296,4.1038
297,3.1688
298,3.6444
299,3.4212
300,5.8833
301,8.5844
302,3.6361
304,2.6436
305,2.4417
306,3.6917
307,0.7540
308,7.6852
309,6.1936
310,1.2179
311,2.9830
312,5.8978
313,1.1494
314,6.9582
316,4.7189
317,3.5094
318,3.2032
319,1.9612
320,4.9525
321,6.6743
322,8.6211
323,7.0825
324,8.2011
325,6.0069
326,2.9033
327,6.1269
328,7.2577
329,1.4810
330,7.0836
331,3.1583
332,8.9218
333,2.4819
334,3.1052
335,2.7351
336,2.9578
337,1.5087
338,0.5896
339,3.9308
340,1.8639
341,1.2151
342,5.8882
343,4.2513
344,3.3620
346,5.5902
347,7.8661
348,9.7152
349,8.5630
350,0.4374
351,11.6424
352,1.4983
353,6.1622
354,2.6578
355,3.0947
356,0.6268
357,1.0558
358,2.0026
359,5.6013
360,8.8302
361,4.6258
362,6.3928
363,0.3854
364,3.2378
366,2.5176
367,13.9690
369,2.1842
370,4.4899
371,2.9785
372,0.6116
373,3.0480
374,3.1026
375,12.8607
376,1.7392
377,3.1059
378,6.7410
379,4.9182
380,2.5231
381,1.3928
382,4.4220
383,9.1345
384,3.3551
385,5.9636
386,5.7755
388,5.6522
389,3.1195
390,0.7533
391,11.0059
392,3.1053
393,3.0061
394,4.4426
395,4.6641
396,7.9451
397,8.0837
398,5.6525
399,2.4394
400,6.0924
401,9.6721
402,1.5669
403,1.6754
404,2.0717
405,5.3557
406,7.6992
407,2.2039
