id,limnsw(cm)
0,0.3596
1,0.1760
2,2.8859
3,1.5915
4,-0.0964
5,2.5272
6,2.1801
7,1.5909
8,2.8997
9,1.1463
10,0.1702
11,-0.2249
12,4.1907
13,-0.2008
14,1.4515
15,0.0336
16,1.0009
17,0.9932
18,1.5415
19,3.9105
20,6.8838
22,1.2882
23,0.6128
24,6.9341
25,7.5367
26,0.9910
27,6.2192
28,5.1496
29,3.8407
30,0.6654
31,2.9250
32,2.6289
33,3.2792
35,2.2944
36,6.2118
37,5.0655
38,2.2646
39,4.2732
40,0.8672
41,0.1366
42,3.0889
43,1.1124
44,3.7980
45,1.7820
46,1.0060
49,4.2677
50,8.6203
51,4.4521
52,1.4238
53,1.3808
55,2.9569
56,1.1583
57,2.1748
58,2.7908
59,1.6037
60,2.8768
61,1.4572
62,2.2713
63,0.9932
64,0.8366
65,1.0480
66,2.4939
67,5.0992
68,2.1469
70,3.0949
71,0.0326
72,4.1015
73,0.0206
74,1.2096
75,3.5913
76,1.7121
77,2.5421
78,3.7487
79,3.2911
80,0.9520
81,0.3667
82,3.6515
83,0.3823
84,6.7368
85,4.1158
86,1.3758
87,3.3009
88,0.5295
89,5.7709
90,4.4279
91,2.5433
92,1.5634
93,1.0074
94,5.3449
95,7.8008
96,0.1373
97,2.6862
98,1.8427
99,0.0053
100,3.4234
101,1.7800
102,1.3989
103,2.5445
104,2.1378
105,1.2414
106,3.4043
107,0.7746
108,2.2884
109,5.1939
110,4.8186
111,1.4261
112,4.2483
114,1.9694
115,4.7621
116,1.8666
117,1.6659
118,0.9709
119,3.8548
120,3.9689
121,8.8669
122,2.5331
123,2.1058
124,2.7021
125,3.5310
126,6.4940
127,0.2940
128,2.8275
129,6.4053
130,1.7907
131,0.9557
132,3.9419
133,1.1618
134,7.7483
135,1.8578
137,4.4293
138,3.8081
139,2.0224
140,0.5300
141,5.7774
142,1.1059
143,0.2269
144,1.8044
145,4.7473
146,1.5727
147,2.0589
148,4.3533
149,1.4571
150,0.5029
151,4.6159
152,2.2853
153,2.6932
154,1.3181
155,4.4088
156,0.6939
157,1.7638
158,1.3609
159,0.9951
160,0.3330
161,3.0497
162,4.0447
163,5.9741
164,2.2383
165,2.0555
166,4.0801
167,4.7453
168,2.9093
169,1.9997
170,-0.0500
171,3.5212
172,4.8474
173,3.0970
174,2.6443
175,3.4604
176,1.3457
177,4.7975
179,2.5775
180,4.3850
181,1.8644
182,0.9987
183,-0.5108
184,3.0404
185,2.7382
186,3.9308
187,1.0668
188,3.2025
189,2.0529
190,5.3228
191,2.7998
192,1.3296
193,2.2959
194,1.1892
195,2.4847
196,0.9695
197,1.4065
198,0.4436
199,1.8042
200,0.8781
201,0.4787
202,1.8989
203,2.6418
204,2.2979
206,0.9880
207,2.1623
208,0.7189
209,0.6604
210,1.9467
211,8.0480
212,3.8863
213,2.0296
214,4.9175
216,2.2740
217,0.6155
218,4.3533
219,1.5148
220,1.6817
222,-0.4116
223,1.8989
224,2.2595
225,2.1757
226,3.3453
227,1.9246
228,1.5311
229,2.3847
230,4.0058
231,7.8958
232,0.3154
233,3.4363
234,1.9131
236,0.4959
237,1.0930
238,3.7668
239,0.0163
240,6.0955
241,4.1096
242,3.1213
243,4.5139
244,2.3440
245,1.8213
246,4.0667
247,5.1188
248,2.2291
249,1.1276
251,2.1162
252,1.0299
253,2.0487
254,3.0182
255,1.0872
256,1.0796
257,5.0898
258,9.5885
259,2.0601
260,4.4445
261,2.6317
262,2.3760
263,0.1020
264,1.3374
265,3.6410
266,2.3695
267,1.0900
268,2.9305
269,1.7792
270,1.3564
271,2.2318
272,2.8132
273,2.4556
274,2.5197
275,0.9783
276,1.6264
277,1.7427
278,1.4532
279,0.7526
280,4.6536
281,8.7291
282,1.7593
283,3.3315
284,2.5335
285,1.0745
286,0.8421
287,1.9595
288,3.2295
289,6.2972
290,3.2659
291,1.6182
292,3.3567
293,2.2713
294,2.9221
295,-0.0740
296,2.1921
297,1.7433
298,2.3080
299,2.0759
300,4.0425
301,5.7627
302,2.4084
304,1.6049
305,1.1087
306,2.2944
307,0.2141
308,5.2997
309,4.0702
310,0.4895
311,1.7506
312,4.0909
313,0.3966
314,4.7128
316,2.8020
317,1.9828
318,2.2329
319,1.2423
320,3.2631
321,4.1125
322,5.4753
323,4.8053
324,5.5175
325,3.7867
326,1.5995
327,4.2112
328,4.4795
329,0.4567
330,4.2358
331,1.9090
332,6.3000
333,1.4673
334,1.7825
335,1.2726
336,1.5328
337,0.8860
338,0.0661
339,2.2348
340,0.7090
341,0.4143
342,3.8840
343,2.5750
344,1.7827
346,3.4352
347,5.2124
348,6.4525
349,5.9305
350,-0.0384
351,8.3197
352,0.8303
353,3.8531
354,1.2382
355,1.8197
356,0.2306
357,0.4416
358,0.8343
359,3.6874
360,5.9764
361,2.7192
362,4.1542
363,-0.0174
364,1.6753
366,1.3616
367,10.1110
369,1.4051
370,2.6135
371,1.7930
372,0.0821
373,2.0118
374,2.0607
375,9.0574
376,0.7318
377,1.8168
378,4.1406
379,3.0189
380,1.4046
381,0.8099
382,2.8840
383,6.2166
384,2.0441
385,3.4895
386,3.9255
388,4.1487
389,1.7759
390,0.3213
391,7.8328
392,2.0034
393,1.5788
394,2.5863
395,2.6878
396,4.6183
397,5.2202
398,3.6702
399,1.0822
400,3.8420
401,6.3747
402,0.7649
403,0.6838
404,1.3894
405,2.7881
406,5.0149
407,1.2684
408,6.6323
409,0.9581
410,1.7688
411,3.7233
412,0.7643
413,0.8818
414,2.9315
415,1.7610
416,2.0965
417,2.0658
418,2.9518
419,4.9213
420,5.6557
421,2.6034
422,2.2753
423,3.9849
424,1.2040
425,2.8870
426,1.6095
427,0.4132
429,5.0337
430,5.3081
431,2.1699
432,1.3735
433,1.2323
434,1.4396
435,1.3884
436,2.6802
437,1.3256
438,0.5876
439,-0.5022
441,7.2694
442,2.3867
443,1.7581
444,1.3361
445,1.4214
446,1.5978
447,0.5366
448,0.6908
449,2.5572
450,4.1824
451,4.8292
452,2.0175
453,3.9698
454,4.1610
455,2.7023
456,5.8522
457,1.7232
458,0.1320
459,2.9070
460,1.6709
461,0.0031
462,4.5202
463,-0.1902
464,-0.1190
465,2.0989
466,0.0131
467,-0.2090
468,1.0851
469,3.1516
470,3.6398
471,4.6393
472,0.9538
473,1.4607
474,2.3352
475,2.8420
476,-0.6359
477,3.9280
478,3.9584
479,0.9281
480,4.6911
481,5.3749
482,4.3188
483,1.3598
484,0.4986
485,1.5842
486,3.0132
487,1.2231
488,3.3782
489,3.4246
490,0.5620
491,1.8832
492,3.7874
493,2.4662
494,1.2113
495,0.1213
496,2.9237
497,3.5506
498,1.6690
499,2.0712
