id,limnsw(cm)
0,46.6299
1,44.9381
2,281.5065
3,175.4209
4,96.8546
5,113.8681
6,212.6785
7,131.6997
8,88.6911
9,52.9292
10,114.5827
11,18.0164
12,164.0566
13,109.8787
14,102.4735
15,45.9996
16,180.1922
17,32.2473
18,74.3794
19,76.3455
20,94.2549
22,41.5686
23,29.0466
24,222.2028
25,190.9390
26,39.3914
27,134.6043
28,130.3554
29,133.0175
30,118.6158
31,85.3392
32,193.1788
33,136.2794
35,174.8079
36,100.9035
37,255.1845
38,128.8166
39,232.9653
40,179.6841
41,60.8772
42,45.5739
43,190.8174
44,172.7119
45,122.2491
46,127.1753
49,185.8275
50,210.2085
51,75.1901
52,68.1277
53,162.4702
55,68.8870
56,219.3947
57,190.9958
58,204.4299
59,87.4444
60,47.7020
61,238.5505
62,172.1878
63,66.4480
64,127.5023
65,201.8780
66,47.6290
67,85.9584
68,51.5048
70,220.2475
71,27.4156
72,285.0774
73,22.0506
74,101.6593
75,196.8765
76,139.5706
77,209.6980
78,129.8299
79,94.2743
80,203.1607
81,46.2497
82,88.6777
83,121.1916
84,157.9210
85,70.9797
86,42.0712
87,276.1781
88,62.6456
89,78.6178
90,197.1164
91,96.1633
92,185.2432
93,117.7213
94,255.4608
95,207.0122
96,15.5766
97,194.1622
98,100.5152
99,22.1670
100,66.8405
101,156.5313
102,131.8264
103,57.3136
104,214.2533
105,135.6360
106,54.0794
107,88.8151
108,65.9563
109,81.8557
110,84.5700
111,135.3471
112,185.0661
114,101.0918
115,251.6920
116,74.5736
117,237.3695
118,110.3098
119,52.5319
120,100.6530
121,186.4225
122,147.1748
123,108.0946
124,129.5134
125,141.6753
126,150.9200
127,72.2916
128,146.6711
129,132.3605
130,59.2252
131,30.3232
132,75.5419
133,95.5132
134,126.2870
135,80.0335
137,158.5203
138,276.2202
139,219.5817
140,46.8032
141,127.5181
142,44.7814
143,34.4220
144,86.6218
145,100.9342
146,222.0701
147,66.3041
148,93.8796
149,42.1909
150,80.7064
151,271.3722
152,177.3915
153,260.1563
154,103.0258
155,264.7471
156,165.9030
157,224.8394
158,118.5473
159,177.9964
160,102.1809
161,128.4277
162,166.3674
163,221.7531
164,92.2545
165,138.2451
166,175.1535
167,132.0186
168,52.2637
169,133.0736
170,38.3767
171,76.6813
172,131.7823
173,46.1332
174,116.3402
175,262.4184
176,122.2201
177,63.4323
179,190.2190
180,201.8944
181,48.0817
182,114.3389
183,41.6375
184,165.6138
185,219.9850
186,58.6603
187,26.5994
188,274.2372
189,169.1747
190,53.5928
191,175.6001
192,159.6944
193,182.1114
194,98.6366
195,217.7916
196,134.9090
197,138.5114
198,74.0530
199,79.0038
200,189.2351
201,26.5215
202,203.8707
203,73.2044
204,55.9117
206,113.3562
207,189.5092
208,147.4485
209,118.7714
210,204.8318
211,104.6090
212,53.5150
213,93.7008
214,85.9891
216,152.5762
217,186.2850
218,62.1450
219,72.4700
220,114.5845
222,15.8215
223,95.1383
224,104.5399
225,129.3241
226,250.4692
227,181.5584
228,41.1152
229,59.2213
230,207.3388
231,132.9607
232,60.6133
233,228.1015
234,126.5839
236,52.3754
237,42.8270
238,152.7987
239,21.0728
240,229.0713
241,112.0377
242,115.7293
243,226.3080
244,186.8384
245,115.2459
246,219.9342
247,245.6426
248,43.0296
249,113.5037
251,46.8166
252,156.9058
253,194.7612
254,152.6999
255,83.9337
256,80.7699
257,57.3099
258,96.7986
259,156.8026
260,87.2884
261,124.2028
262,118.3471
263,142.8670
264,66.9181
265,144.4714
266,190.8694
267,175.3498
268,62.4102
269,103.2053
270,89.7985
271,83.9131
272,188.8270
273,66.2120
274,125.8242
275,87.6007
276,133.8819
277,136.0596
278,34.7304
279,73.2096
280,137.5295
281,76.0509
282,172.7720
283,115.1596
284,71.0417
285,187.3528
286,42.8167
287,61.4089
288,207.6375
289,89.0202
290,61.0999
291,92.1800
292,51.2547
293,174.4668
294,189.1729
295,25.9871
296,195.0392
297,75.1901
298,146.1653
299,82.4226
300,154.7430
301,181.3096
302,120.5127
304,63.4945
305,160.1308
306,46.5428
307,51.6740
308,72.1759
309,187.1838
310,72.2098
311,138.8417
312,134.9325
313,76.1808
314,76.5969
316,116.8360
317,168.8560
318,76.8928
319,95.8615
320,82.9308
321,211.0139
322,230.0646
323,182.2053
324,97.0104
325,111.1509
326,134.3544
327,155.3578
328,233.5666
329,173.2295
330,240.9460
331,56.4848
332,74.5065
333,42.2912
334,86.8545
335,203.9141
336,169.6237
337,32.4087
338,64.2190
339,110.6229
340,171.6571
341,80.0586
342,195.2337
343,160.2011
344,106.1630
346,121.6717
347,86.7853
348,168.5209
349,127.1443
350,66.4214
351,170.5611
352,119.0206
353,92.4936
354,113.5833
355,59.9043
356,88.4575
357,62.8858
358,147.6063
359,171.7524
360,230.8606
361,82.2505
362,214.1710
363,44.9101
364,179.3180
366,72.5918
367,124.8807
369,99.5317
370,178.6590
371,103.2018
372,52.3526
373,130.1344
374,109.1923
375,133.2580
376,143.1812
377,151.0190
378,134.9386
379,216.3884
380,129.4673
381,115.6321
382,158.4107
383,205.2296
384,163.5609
385,221.6080
386,77.2639
388,104.9271
389,65.8236
390,27.4085
391,86.6107
392,130.3811
393,99.6768
394,237.2284
395,112.7476
396,291.2794
397,206.6835
398,73.0985
399,182.2590
400,221.7799
401,142.4947
402,50.2920
403,139.5279
404,101.7460
405,259.4693
406,222.6257
407,131.5634
408,126.0307
409,123.0096
410,194.6863
411,95.1690
412,34.3722
413,107.4311
414,44.2507
415,61.7059
416,73.1748
417,68.0450
418,162.4144
419,110.9319
420,209.3701
421,47.3065
422,138.4230
423,67.1101
424,34.3275
425,107.2055
426,139.6490
427,105.7580
429,89.5658
430,208.7313
431,69.7388
432,48.9787
433,132.6674
434,137.5593
435,32.5865
436,139.8740
437,126.6540
