id,limnsw(cm)
0,0.9744
1,0.6157
2,6.0416
3,3.0538
4,0.1906
5,4.6852
6,4.4098
7,3.1104
8,4.9257
9,2.3531
10,0.6670
11,-0.0229
12,6.5215
13,0.3615
14,3.0837
15,0.4594
16,2.6989
17,1.8473
18,2.8309
19,6.3571
20,10.8231
22,2.3380
23,1.2565
24,10.7125
25,11.2333
26,1.6521
27,8.8747
28,8.4774
29,6.1256
30,1.5461
31,5.3385
32,4.6344
33,6.0138
35,4.4788
36,10.0993
37,9.0350
38,4.1489
39,7.7825
40,2.4331
41,0.7912
42,4.7441
43,2.9474
44,6.1938
45,3.7833
46,1.9589
49,7.1561
50,13.3265
51,7.0142
52,2.6832
53,2.6692
55,5.0752
56,3.2018
57,4.4793
58,4.8465
59,3.0973
60,4.7672
61,3.6383
62,4.0157
63,2.0395
64,1.6703
65,2.8427
66,4.1216
67,8.2079
68,3.7029
70,5.5692
71,0.5046
72,7.7797
73,0.4378
74,2.7544
75,6.3185
76,2.9887
77,5.0119
78,5.6821
79,5.5947
80,2.7029
81,1.1370
82,6.2614
83,0.9806
84,9.8817
85,6.6687
86,2.5862
87,6.8155
88,1.3890
89,8.9109
90,7.6912
91,4.4815
92,3.4650
93,1.9432
94,9.3341
95,11.8051
96,0.4335
97,5.0432
98,2.9383
99,0.3741
100,5.6668
101,3.2900
102,2.7090
103,4.2459
104,4.0742
105,2.3227
106,5.5046
107,2.0481
108,4.1922
109,8.2921
110,7.8397
111,2.6063
112,7.1658
114,3.7828
115,8.5876
116,3.3495
117,4.0294
118,1.7252
119,5.7871
120,6.4315
121,13.0888
122,4.4094
123,3.3194
124,4.7805
125,5.5076
126,10.4860
127,1.1011
128,4.6834
129,9.3129
130,3.3901
131,1.8516
132,6.4355
133,2.2035
134,11.8356
135,3.3914
137,6.7828
138,7.3951
139,4.4104
140,1.2724
141,9.2142
142,2.3962
143,0.8065
144,3.3287
145,8.0283
146,3.7817
147,3.8425
148,7.4050
149,2.8037
150,1.5268
151,8.4634
152,4.1385
153,5.6314
154,2.9737
155,8.2436
156,1.9837
157,4.0424
158,2.2677
159,2.6575
160,0.8506
161,5.5881
162,6.8313
163,9.7079
164,4.2085
165,3.5323
166,6.4744
167,7.3903
168,5.0163
169,3.5195
170,0.3119
171,5.9395
172,7.1708
173,4.8259
174,4.8485
175,6.8203
176,2.4551
177,7.2044
179,5.0289
180,7.5774
181,3.3163
182,2.2134
183,-0.3340
184,4.9831
185,5.3197
186,6.3677
187,1.7977
188,6.6102
189,4.1779
190,7.7899
191,5.0631
192,2.5900
193,4.3574
194,2.6399
195,5.1903
196,1.8953
197,2.5758
198,1.3450
199,3.2692
200,2.6081
201,1.0286
202,4.0756
203,4.8479
204,3.9915
206,1.8242
207,3.9368
208,1.9746
209,1.4718
210,4.0951
211,12.5189
212,6.0592
213,3.6360
214,7.9030
216,3.9447
217,2.1535
218,6.7737
219,2.6644
220,3.1858
222,-0.2904
223,3.5681
224,3.7316
225,3.5281
226,6.4756
227,4.0401
228,2.9042
229,4.1651
230,6.8902
231,12.2346
232,0.9962
233,6.4661
234,3.9735
236,1.0415
237,2.1479
238,6.9544
239,0.3797
240,9.9938
241,6.0737
242,5.4804
243,8.2047
244,4.2134
245,3.1782
246,7.1483
247,9.0344
248,3.7441
249,1.9716
251,3.5618
252,2.5098
253,4.1743
254,5.1088
255,2.3314
256,2.2450
257,7.6068
258,14.1384
259,4.0992
260,7.3290
261,4.3100
262,3.7404
263,1.0311
264,2.8802
265,5.5163
266,4.2652
267,2.7995
268,4.9330
269,3.6157
270,2.1543
271,4.1274
272,4.7726
273,4.2542
274,4.8686
275,2.2122
276,2.8360
277,3.0887
278,2.4740
279,1.7288
280,7.8980
281,12.6254
282,3.9374
283,5.1357
284,4.6670
285,2.8438
286,1.8536
287,3.6903
288,6.1540
289,9.7180
290,5.4609
291,3.3507
292,5.3142
293,4.0636
294,5.0562
295,0.2994
296,4.5555
297,3.5061
298,3.9018
299,3.6531
300,6.2536
301,9.1960
302,3.8870
304,2.8440
305,2.7506
306,3.9727
307,0.8451
308,8.2445
309,6.6218
310,1.3472
311,3.3083
312,6.2563
313,1.2807
314,7.4402
316,5.1021
317,3.8394
318,3.3783
319,2.1243
320,5.2673
321,7.2527
322,9.2954
323,7.5410
324,8.6691
325,6.4107
326,3.2028
327,6.5091
328,7.9612
329,1.7578
330,7.7424
331,3.4446
332,9.4997
333,2.7127
334,3.3253
335,3.1185
336,3.2869
337,1.6602
338,0.6659
339,4.2333
340,2.1700
341,1.3442
342,6.2837
343,4.6447
344,3.6473
346,5.9760
347,8.4444
348,10.4009
349,9.0932
350,0.5005
351,12.3594
352,1.6507
353,6.6864
354,2.9080
355,3.3939
356,0.7082
357,1.1640
358,2.3006
359,5.9851
360,9.4100
361,5.0535
362,6.8526
363,0.4586
364,3.6476
366,2.7231
367,14.6172
369,2.3434
370,4.9171
371,3.2037
372,0.7062
373,3.2588
374,3.3048
375,13.4957
376,1.9664
377,3.4108
378,7.2272
379,5.3150
380,2.7620
381,1.5127
382,4.7272
383,9.7213
384,3.6158
385,6.5268
386,6.1145
388,5.9547
389,3.4363
390,0.8714
391,11.5387
392,3.3148
393,3.2581
394,4.8428
395,5.0131
396,8.7195
397,8.7160
398,6.0853
399,2.7671
400,6.5856
401,10.2833
402,1.7720
403,1.9448
404,2.2130
405,5.9457
406,8.2298
407,2.3897
408,10.6178
409,2.0040
410,3.4472
411,6.6220
412,1.6440
413,1.9053
414,4.5009
415,3.2880
416,4.0382
417,3.9101
418,4.7729
419,7.8527
420,9.3185
421,4.2697
422,4.7004
423,6.2598
424,2.0916
425,5.2196
426,3.0409
427,0.9600
429,8.2632
430,8.4106
431,3.6304
432,2.6436
433,2.3822
434,2.5864
435,2.2078
436,4.2558
437,2.4729
438,1.5574
439,-0.0137
441,11.3467
442,4.1215
443,3.0266
444,3.0160
445,3.0628
446,2.8327
447,1.5594
448,1.6920
449,4.0867
450,6.6780
451,7.4090
452,3.5533
453,6.6453
454,6.5625
455,4.7341
456,9.1476
457,3.1435
458,1.2097
459,5.1589
460,3.0413
461,0.6157
462,7.1498
463,-0.0450
464,0.2825
465,4.0788
466,0.6637
467,-0.0380
468,2.6978
469,5.6826
470,6.4049
471,7.4849
472,1.9534
473,2.4909
474,4.1221
475,5.2279
476,-0.5442
477,6.4031
478,6.7305
479,2.5772
480,8.0378
481,8.5015
482,6.8175
483,3.4184
484,1.1187
485,2.6463
486,4.9159
487,2.8810
488,5.3778
489,6.0614
490,1.5458
491,3.3191
492,6.1661
493,3.7827
494,2.1313
495,0.7247
496,5.1836
497,6.1158
498,3.1619
499,3.8498
