id,limnsw(cm)
0,16.9383
1,15.6155
2,90.9332
3,46.9250
4,16.5241
5,57.3232
6,64.5792
7,37.9590
8,43.3971
9,17.1475
10,23.6114
11,1.4740
12,53.7952
13,22.2541
14,45.4565
15,15.4097
16,49.4807
17,9.4142
18,33.5965
19,34.1625
20,49.6351
21,67.7096
22,12.6940
23,5.4951
25,72.6081
26,15.0995
27,50.0088
28,71.6549
29,43.7732
30,28.8139
31,35.5467
32,59.0204
33,69.2085
35,54.1556
36,51.6708
37,89.0252
38,41.1240
39,81.6948
40,49.4206
41,21.7602
42,19.2826
43,54.4574
44,56.6433
45,56.9169
46,30.6379
47,64.1539
48,62.3445
49,63.7841
51,35.2676
52,31.0070
53,42.7651
54,50.2653
55,28.5598
56,63.2582
57,58.9104
58,62.4354
59,39.5446
60,22.2186
61,71.0548
62,50.7934
63,27.7958
64,29.3840
65,55.0411
66,18.7480
67,42.8507
68,20.3048
69,34.5961
70,68.2392
71,5.6572
72,97.1950
73,4.3896
74,45.3642
75,64.3565
76,37.6204
77,66.3107
78,42.0992
79,48.2181
80,56.7849
81,10.9566
82,40.1722
83,26.3584
84,59.0405
85,34.5479
86,13.4618
87,94.2742
88,24.9097
89,40.2973
90,68.1771
91,46.6672
92,54.2723
93,28.7836
94,90.7245
95,79.8581
96,2.3349
97,62.0955
98,27.7482
99,4.2663
100,28.4201
101,43.0581
102,35.7307
103,23.7138
104,59.9798
105,34.5258
106,26.8004
107,38.4500
108,26.7740
109,39.5372
110,40.8720
111,34.9900
112,63.9036
114,47.6120
115,87.8044
116,35.1841
117,72.4842
118,26.1710
119,24.2712
120,52.8045
121,73.3956
122,45.8133
123,32.1633
124,41.7504
125,44.9021
126,84.2374
127,27.7579
128,44.8968
129,51.2974
130,21.2681
131,8.6421
132,34.6936
133,27.5714
134,73.7561
135,37.6756
136,61.7741
137,52.8992
138,92.8989
139,67.1966
140,20.3026
141,70.7402
142,17.6192
143,5.8767
144,39.6088
145,47.7339
146,65.6775
147,25.2536
148,45.2807
149,16.6474
150,32.1653
151,92.6876
152,51.3514
153,83.6422
154,47.1371
155,92.5380
156,42.5991
157,67.6033
158,30.2001
159,49.0528
160,21.2097
161,65.7172
162,56.9021
163,79.3822
164,45.1469
165,38.8489
166,59.0164
167,48.7176
168,29.0070
169,38.8079
170,11.2385
171,34.6272
172,45.6268
173,21.0205
174,56.6255
175,86.9250
176,31.6569
177,35.9160
178,43.4904
179,60.4065
180,69.9198
181,17.6187
182,31.4418
183,11.5364
184,50.8450
185,69.4608
186,33.3654
187,8.6207
188,91.1080
189,53.1785
190,29.3233
191,55.8855
192,42.3038
193,56.3217
194,43.4644
195,69.6069
196,32.3955
197,36.7457
198,28.8774
199,35.8678
200,53.3051
201,5.8323
202,62.0496
203,30.3604
204,22.3328
205,36.1996
206,27.5283
207,54.7422
208,37.9977
209,26.7167
210,61.2466
211,57.4890
212,24.1551
213,43.7202
214,41.5222
215,34.2687
216,46.3950
217,49.7185
218,31.1737
219,31.6556
220,33.2988
221,37.3073
222,-0.2969
223,44.2612
224,31.6976
225,36.4691
226,82.2252
227,56.5881
228,18.9495
229,23.9738
230,68.9393
231,78.6132
232,22.4099
233,77.0877
234,59.3475
236,19.8439
237,12.6369
238,79.4661
239,2.5754
240,83.3849
241,38.2513
242,58.3817
243,80.9055
244,55.0491
245,32.8912
246,73.9168
247,88.8912
248,16.8939
249,27.9684
250,36.9574
251,17.8644
252,42.4508
253,58.9661
254,48.0091
255,36.4066
256,34.7996
257,31.2992
258,54.7348
259,47.7531
260,41.0475
261,39.5397
262,33.6331
263,33.3237
264,23.1234
265,45.0072
266,55.5666
267,48.8444
268,27.2580
269,47.6869
270,21.6463
271,42.3997
272,57.7157
273,26.7216
274,62.7947
275,37.0055
276,36.4372
277,37.5838
278,11.3138
279,29.1997
280,74.0162
281,44.7799
282,55.6897
283,36.5086
284,29.1612
285,53.8812
286,11.2230
287,23.4596
288,70.5931
289,45.7388
290,26.9325
291,42.2945
292,22.0379
293,51.4952
294,59.0285
295,2.3041
296,61.6008
297,27.4295
298,43.9146
299,37.8667
300,51.5217
302,35.7286
303,49.9492
304,28.9274
305,44.1020
306,20.1426
307,19.3317
308,35.2394
309,62.9470
310,28.9332
311,39.9600
312,46.4071
313,30.1003
314,37.1622
315,47.3325
316,57.5795
317,49.8633
318,23.4096
319,23.2911
320,42.4666
321,71.9741
322,82.4031
323,62.8987
324,53.5369
325,58.0443
326,39.4750
327,52.0083
328,80.8587
329,45.6414
330,83.1050
331,22.3383
332,38.9073
333,16.0512
334,39.9945
335,59.1985
336,47.7090
337,10.1320
338,23.1105
339,52.4671
340,45.0690
341,32.3933
342,62.5959
343,49.8679
344,49.5375
346,60.9641
347,43.0367
348,69.2940
349,49.4374
350,23.9755
351,71.5254
352,27.6994
353,42.5161
354,50.7959
355,21.7662
356,17.6049
357,24.3628
358,41.8890
359,56.4685
360,81.5496
361,33.7210
362,71.4718
363,17.5461
364,53.4725
365,64.2756
366,33.5734
367,75.4727
368,40.7850
369,25.8605
370,58.4456
371,32.8010
372,18.9264
373,35.9552
374,30.1638
375,79.2577
376,36.2935
377,42.8028
378,71.8329
379,66.3660
380,38.2372
381,27.0094
382,48.9476
383,74.6735
384,47.1299
385,74.3212
386,39.8587
387,41.1018
388,35.0491
389,24.1242
390,4.8099
391,52.7030
392,36.4320
393,45.5034
394,70.2581
395,57.3671
396,103.0773
398,34.1648
399,50.1519
400,71.7694
401,80.0776
402,13.9295
403,35.9588
404,25.9168
405,83.9889
406,77.1636
407,33.3068
408,72.6418
409,30.8972
410,54.1920
411,42.7759
412,10.1210
413,27.9336
414,18.5483
415,21.7760
416,27.4493
417,25.3875
418,49.7046
419,60.3026
420,76.3987
421,21.8000
422,66.9666
423,29.6731
424,10.2107
425,53.2641
426,38.9850
427,22.3340
428,46.4176
429,45.2714
430,73.6661
431,32.5859
432,16.0429
433,33.6716
434,35.8227
435,8.8859
436,43.3773
437,34.8016
438,31.4543
439,23.8405
441,77.0508
442,39.9868
443,38.2258
444,49.7253
445,45.1564
446,36.6447
447,32.6093
448,14.6420
449,39.6450
450,32.2676
451,32.2624
452,41.8175
453,38.7933
454,56.4714
455,26.5600
456,57.1709
457,18.3712
458,37.9022
459,31.7253
460,41.0603
461,15.5457
462,54.6495
463,-1.2135
464,14.4295
465,52.7098
466,20.4996
467,0.0294
468,44.2864
469,72.2906
470,65.2388
471,37.7210
472,27.3535
473,32.4610
474,40.2241
475,57.7520
476,8.2261
477,62.4067
478,62.2175
479,54.4027
480,72.6269
481,71.6554
482,51.6210
483,58.9700
484,18.3669
485,13.7102
486,57.0467
487,44.4085
488,41.9446
489,56.8241
490,27.6674
491,38.3692
492,57.3813
493,32.4500
494,31.7856
495,7.2608
496,52.8704
497,61.4505
498,38.3836
499,43.0562
