id,limnsw(cm)
0,14.7278
1,13.4632
2,82.1840
3,41.8590
4,14.4014
5,51.2795
6,57.9905
7,34.3148
8,38.9374
9,15.5868
10,20.8992
11,1.1723
12,48.9724
13,19.6676
14,40.0441
15,13.2268
16,44.3183
17,8.7015
18,29.8637
19,31.6101
20,46.3316
21,61.5274
22,11.6411
23,4.9839
25,66.7016
26,13.3148
27,46.1730
28,64.8860
29,40.0119
30,25.7188
31,32.5071
32,53.1353
33,61.7356
35,48.7634
36,47.9776
37,81.1575
38,37.5733
39,74.3175
40,44.1084
41,18.8267
42,17.9106
43,48.7568
44,51.4801
45,50.2349
46,27.3305
47,58.4330
48,57.2246
49,58.2565
51,32.7229
52,27.5213
53,38.1833
54,45.9758
55,26.4129
56,56.6711
57,53.0042
58,56.1132
59,34.9744
60,20.6882
61,63.7421
62,45.6536
63,24.5338
64,26.1350
65,49.0295
66,17.3225
67,39.6196
68,18.7458
69,31.1196
70,61.3838
71,4.9522
72,88.1808
73,3.8371
74,39.9945
75,58.5517
76,33.8193
77,59.8183
78,38.3780
79,43.2950
80,50.8696
81,9.7752
82,36.9342
83,23.3778
84,54.4614
85,32.0139
86,12.2781
87,85.4881
88,21.8538
89,37.6150
90,61.9320
91,41.7461
92,48.7823
93,25.7007
94,82.9981
95,73.2684
96,2.0827
97,56.1371
98,25.2246
99,3.7627
100,26.2983
101,38.7145
102,32.0302
103,21.8652
104,53.5713
105,30.8649
106,24.9830
107,33.8636
108,24.6282
109,36.7201
110,37.8305
111,31.3349
112,58.3058
114,42.3436
115,80.1206
116,31.3731
117,64.9912
118,23.3203
119,22.7652
120,47.4631
121,67.3781
122,41.5808
123,29.0745
124,38.0912
125,40.9178
126,76.4265
127,24.1781
128,40.6962
129,47.6939
130,19.3835
131,7.9104
132,32.1391
133,24.9743
134,67.3851
135,33.5540
136,56.3856
137,48.2637
138,84.4149
139,60.2951
140,17.9636
141,64.2523
142,16.1152
143,5.2342
144,35.0998
145,43.9333
146,58.9552
147,23.1462
148,41.7470
149,15.3907
150,28.0951
151,83.9845
152,46.1538
153,75.7916
154,41.6954
155,83.8045
156,37.8831
157,60.7505
158,27.0380
159,43.8638
160,18.8180
161,58.7622
162,51.9609
163,72.5792
164,40.4195
165,34.9180
166,53.6385
167,44.8687
168,27.0134
169,34.9976
170,9.6030
171,31.9807
172,42.0031
173,19.7077
174,50.4170
175,78.4481
176,28.4204
177,32.9565
178,40.8039
179,54.6067
180,63.5004
181,16.2858
182,28.2690
183,9.5787
184,45.9579
185,62.8779
186,31.1401
187,7.9378
188,82.4388
189,48.0312
190,27.7091
191,50.6475
192,37.7747
193,50.6936
194,38.2346
195,62.7421
196,28.7685
197,32.8528
198,25.1554
199,31.8117
200,47.8186
201,5.3082
202,55.8171
203,27.8765
204,20.6127
205,33.7685
206,24.6556
207,49.1075
208,33.8863
209,23.6689
210,55.0298
211,53.5580
212,22.5272
213,38.7656
214,38.4712
215,32.3449
216,41.8820
217,44.2514
218,29.0297
219,28.0049
220,30.1152
221,35.2604
222,-0.5438
223,39.2423
224,28.9577
225,33.0332
226,74.1861
227,51.1930
228,17.4968
229,22.0811
230,62.6094
231,71.7161
232,19.3575
233,69.7237
234,52.4013
236,17.3334
237,11.5343
238,71.3571
239,2.2506
240,76.2212
241,35.2863
242,52.1621
243,73.5610
244,49.3910
245,29.8278
246,67.4757
247,80.8296
248,15.7589
249,25.0555
250,34.7457
251,16.5129
252,37.9183
253,53.0774
254,43.5966
255,32.0521
256,30.6858
257,29.4083
258,51.3641
259,43.2298
260,37.8888
261,36.0057
262,30.4601
263,29.5315
264,20.9774
265,40.9843
266,49.7770
267,43.7381
268,25.2291
269,42.2531
270,19.5483
271,38.0496
272,52.0158
273,24.5085
274,55.9465
275,32.4441
276,32.8239
277,33.6843
278,10.4271
279,25.5493
280,66.6434
281,42.3402
282,50.4727
283,33.2718
284,26.7199
285,48.2841
286,10.1818
287,21.5743
288,63.9175
289,42.6419
290,24.9174
291,37.5325
292,20.5561
293,46.2565
294,53.3177
295,1.8759
296,55.5915
297,24.9842
298,39.5897
299,33.6737
300,46.9375
302,32.4893
303,46.2287
304,25.7120
305,39.5222
306,18.6667
307,16.8828
308,32.9457
309,57.0686
310,25.2716
311,36.1261
312,42.3297
313,26.2476
314,34.5074
315,43.3805
316,51.1948
317,44.8827
318,21.3913
319,20.9241
320,38.3086
321,65.2550
322,75.0201
323,57.1993
324,48.7587
325,52.3040
326,35.7047
327,47.4517
328,73.6658
329,40.5809
330,75.9996
331,20.5786
332,36.2530
333,14.7453
334,35.5585
335,53.2031
336,42.8740
337,9.2532
338,20.0247
339,46.5636
340,40.2660
341,28.2809
342,56.5954
343,45.1990
344,43.9336
346,54.4845
347,39.7863
348,63.8695
349,45.9028
350,20.6810
351,66.2149
352,24.6852
353,39.0797
354,44.7558
355,19.9346
356,15.6768
357,21.2392
358,37.6830
359,51.3395
360,74.3879
361,30.8114
362,64.8760
363,15.3090
364,48.1107
365,58.8934
366,29.9221
367,69.6284
368,38.3662
369,23.4130
370,52.9777
371,29.9504
372,16.3979
373,32.3522
374,27.3647
375,72.4723
376,32.4236
377,38.6485
378,64.5414
379,59.6837
380,34.5430
381,24.0163
382,44.1781
383,68.1874
384,42.4049
385,67.3721
386,36.0700
387,37.5561
388,32.1443
389,22.0534
390,4.2767
391,48.6131
392,32.9030
393,40.3556
394,62.9258
395,51.4483
396,93.6139
398,31.7043
399,44.7584
400,64.6677
401,72.5887
402,12.5936
403,32.1334
404,23.3701
405,75.9481
406,70.1186
407,29.8439
408,66.2229
409,27.6547
410,48.4662
411,39.2835
412,9.2278
413,25.1089
414,17.3084
415,19.8594
416,25.0547
417,23.2815
418,44.9010
419,54.5355
420,69.7651
421,20.2462
422,59.3651
423,27.5056
424,9.4167
425,47.6360
426,35.1503
427,19.7706
428,43.3357
429,41.9317
430,66.9715
431,29.2059
432,14.6731
433,30.1685
434,32.1097
435,8.1347
436,39.3479
437,31.3799
438,27.4665
439,20.9326
441,70.8357
442,36.4199
443,34.3102
444,44.5337
445,40.6169
446,32.8951
447,28.7519
448,13.2167
449,35.9640
450,29.9670
451,30.2413
452,37.0098
453,35.9147
454,51.2938
455,24.5086
456,52.1021
457,16.8214
458,33.6373
459,29.2790
460,36.8754
461,13.4259
462,49.1328
463,-1.2707
464,12.3492
465,46.6789
466,18.1594
467,-0.1390
468,39.7588
469,65.2359
