id,limnsw(cm)
0,26.2839
1,24.4910
2,131.7359
3,72.6292
4,28.1212
5,82.3123
6,95.4627
7,55.3185
8,62.9095
9,25.5617
10,38.0830
11,3.3491
12,77.6600
13,35.2691
14,69.7129
15,24.6420
16,75.2702
17,13.4493
18,49.9822
19,48.0994
20,66.2114
21,93.0800
22,18.4431
23,8.5476
25,100.2555
26,22.6215
27,68.8498
28,99.7904
29,61.5686
30,43.8109
31,51.2442
32,87.0445
33,101.0395
35,80.0265
36,70.5588
37,125.9743
38,57.7935
39,115.2759
40,74.7710
41,34.4594
42,26.1365
43,82.1509
44,82.6660
45,86.0705
46,47.6990
47,88.0171
48,83.9516
49,88.7849
51,48.5310
52,46.0611
53,65.9296
54,68.5619
55,40.0718
56,94.6550
57,86.6958
58,92.4148
59,59.7840
60,29.9548
61,104.5893
62,75.8341
63,42.1367
64,46.6258
65,84.2662
66,26.0411
67,58.7618
68,28.1127
69,48.9909
70,102.5757
71,9.4054
72,139.4741
73,7.3589
74,68.9649
75,91.0625
76,57.7906
77,96.0106
78,61.0280
79,68.6694
80,84.5418
81,17.5734
82,56.6389
83,41.9315
84,81.8148
85,47.5764
86,19.5807
87,134.6918
88,37.8265
89,53.6542
90,98.1686
91,67.8332
92,79.6474
93,44.5103
94,126.9710
95,111.4217
96,4.0077
97,90.0617
98,40.5576
99,7.2098
100,39.2008
101,65.6770
102,53.4714
103,32.9356
104,92.4172
105,53.0848
106,35.6374
107,59.3279
108,38.0645
109,53.6131
110,56.1150
111,53.8693
112,90.0510
114,71.0919
115,123.6230
116,51.9179
117,107.9224
118,40.8698
119,31.9481
120,74.2010
121,101.2055
122,65.8017
123,47.4130
124,58.8112
125,64.9911
126,117.1847
127,43.5315
128,65.9604
129,69.3501
130,31.3183
131,12.4973
132,47.7661
133,40.5311
134,101.2050
135,55.5571
136,84.1705
137,76.0225
138,132.6100
139,99.9130
140,30.2533
141,97.6597
142,25.1787
143,9.6697
144,58.8594
145,66.8247
146,96.5609
147,36.2707
148,63.5089
149,23.0916
150,50.4830
151,133.5447
152,78.4928
153,120.1219
154,69.9930
155,133.0453
156,66.0225
157,98.9819
158,46.2702
159,74.3137
160,33.8510
161,94.6391
162,80.3380
163,110.9969
164,66.3236
165,58.3251
166,84.1598
167,66.6059
168,38.7695
169,57.7450
170,18.5149
171,48.1107
172,63.5230
173,27.5669
174,83.6523
175,127.3418
176,48.2314
177,48.0194
178,56.4260
179,87.5094
180,99.6334
181,24.6199
182,46.2445
183,19.7541
184,74.8942
185,99.9757
186,43.5787
187,12.1272
188,131.2773
189,77.4927
190,37.0691
191,81.1007
192,65.0657
193,82.6393
194,65.5201
195,101.5544
196,51.3234
197,56.3390
198,45.6116
199,52.9962
200,79.5501
201,8.9276
202,90.3057
203,42.8816
204,31.0646
205,48.6227
206,43.0091
207,82.8364
208,57.5941
209,42.3689
210,90.8419
211,77.2929
212,32.2690
213,65.8797
214,57.1140
215,43.6402
216,68.2072
217,76.9900
218,41.5214
219,47.4806
220,48.0295
221,47.4669
222,1.2914
223,66.1517
224,45.4094
225,54.0045
226,120.1148
227,81.2161
228,26.3149
229,33.7335
230,97.4277
231,108.1230
232,35.2424
233,111.3304
234,89.2101
236,30.8145
237,18.5760
238,113.2354
