id,limnsw(cm)
0,11.3117
1,10.1813
2,66.0411
3,32.6641
4,10.5784
5,40.9878
6,46.1950
7,27.8169
8,31.6595
9,12.6401
10,15.9529
11,0.5973
12,39.8843
13,15.1306
14,31.1799
15,9.8932
16,35.3048
17,7.3444
18,23.6828
19,26.7259
20,40.1098
21,50.9498
22,9.6564
23,4.0492
25,55.6621
26,10.6375
27,38.9931
28,53.0108
29,33.2713
30,20.2615
31,26.8463
32,42.1748
33,49.2709
35,39.3600
36,41.0418
37,66.4583
38,31.1545
39,60.8177
40,34.8243
41,14.2910
42,15.3447
43,38.5634
44,41.7249
45,39.3959
46,21.2255
47,48.8575
48,48.5887
49,48.2128
51,27.9747
52,21.9224
53,29.7107
54,38.5834
55,22.3252
56,44.9227
57,42.7264
58,44.3705
59,27.5724
60,17.6791
61,50.4683
62,36.1698
63,19.2783
64,20.2393
65,38.6026
66,14.8006
67,33.5763
68,15.7968
69,25.4688
70,48.6780
71,3.7073
72,71.5745
73,2.8950
74,31.3259
75,48.0241
76,26.7624
77,48.1632
78,31.5724
79,35.4477
80,40.2063
81,7.6802
82,30.8398
83,17.9150
84,45.8117
85,27.1089
86,10.1713
87,69.2072
88,17.0120
89,32.5709
90,50.8358
91,33.6790
92,39.0046
93,19.9435
94,68.6552
95,61.0239
96,1.6646
97,45.4845
98,20.4415
99,2.8063
100,22.2552
101,30.7232
102,25.5700
103,18.3114
104,41.6751
105,24.1786
106,21.5127
107,26.4374
108,20.5139
109,31.5092
110,31.9832
111,24.6417
112,48.3111
114,33.6328
115,65.7563
116,25.0150
117,51.6446
118,18.1206
119,19.8095
120,38.4708
121,55.8961
122,34.0354
123,23.3291
124,31.6502
125,33.4264
126,62.7444
127,18.4949
128,32.7436
129,40.7846
130,15.8384
131,6.5788
132,27.2003
133,20.0517
134,56.4761
135,26.8046
136,47.0307
137,39.6430
138,68.6728
139,47.9830
140,14.1735
141,53.0176
142,13.2502
143,4.0056
144,27.7957
145,36.9458
146,46.7938
147,19.2175
148,35.1557
149,12.9678
150,21.6211
151,68.1775
152,36.6343
153,61.1996
154,32.5441
155,68.0243
156,29.6665
157,48.3499
158,21.1548
159,34.8053
160,14.4613
161,47.0019
162,43.1391
163,59.8949
164,32.6379
165,27.7743
166,43.3936
167,37.9069
168,22.9951
169,28.0853
170,7.1708
171,26.9772
172,35.1406
173,17.0998
174,40.3103
175,63.3319
176,22.4800
177,27.6896
178,35.5888
179,44.2853
180,52.2053
181,13.7503
182,22.7279
183,6.7688
184,36.8780
185,50.8585
186,26.8695
187,6.6670
188,66.5377
189,38.8282
190,24.5626
191,41.2040
192,29.5424
193,40.8201
194,29.7145
195,50.3779
196,22.1918
197,25.6801
198,19.2439
199,25.1812
200,38.0350
201,4.2623
202,44.7081
203,23.2669
204,17.4508
205,29.1543
206,19.3249
207,38.6481
208,26.7014
209,18.2304
210,43.8883
211,46.1970
212,19.4096
213,30.6433
214,32.7250
215,28.5539
216,33.3479
217,34.6324
218,24.8801
219,22.0199
220,24.6131
221,31.3428
222,-0.9658
223,30.9849
224,23.7768
225,26.4684
226,59.8485
227,41.3123
228,14.6448
229,18.3953
230,51.1837
231,59.7800
232,14.6282
233,56.3721
234,41.0238
236,13.3490
237,9.4509
238,57.2202
239,1.6601
