id,limnsw(cm)
0,4.9573
1,3.7735
2,31.2089
3,12.8013
4,0.3452
5,23.8917
6,21.5692
7,12.3814
8,19.6582
9,6.5214
10,4.2346
11,-0.8721
12,21.0328
13,3.1495
14,17.0953
15,3.7095
16,15.1231
17,3.9771
18,12.7362
19,18.0277
20,29.5590
21,34.8525
22,4.6222
23,0.8414
24,34.1138
25,33.6062
26,5.4593
27,23.7010
28,34.1400
29,18.6846
30,7.1666
31,16.8320
32,18.9944
33,30.0212
34,26.8040
35,19.3611
36,29.9641
37,35.5978
38,15.6206
39,31.9700
40,13.5871
41,6.3524
42,11.0157
43,17.0006
44,23.1764
45,21.7715
46,7.5451
47,33.4876
48,35.2596
49,26.4133
50,41.3172
51,19.9768
52,12.9777
53,10.6744
54,26.4860
55,14.8583
56,19.0048
57,20.3883
58,19.5248
59,15.7410
60,12.4345
61,21.1816
62,15.6103
63,10.2451
64,5.9644
65,16.2895
66,9.8722
67,23.4343
68,10.1195
69,16.4051
70,23.1335
71,0.6214
72,36.3425
73,1.2711
74,16.8457
75,24.8878
76,12.0142
77,22.9793
78,16.9003
79,22.6476
80,15.7916
81,2.9955
82,19.8969
83,5.1438
84,28.6027
85,19.0937
86,5.7336
87,33.6811
88,7.9663
89,23.8978
90,28.1921
91,20.0772
92,16.7089
93,6.8824
94,37.0445
95,36.6185
96,0.1740
97,21.8430
98,9.1711
99,-0.0052
100,14.8400
101,13.5568
102,11.0049
103,11.3743
104,18.0562
105,8.5905
106,15.0848
107,13.2523
108,12.9556
109,22.4815
110,22.1130
111,9.4030
112,26.2699
114,19.3959
115,34.6555
116,14.8471
117,22.3973
118,5.7831
119,13.7972
120,24.3700
121,35.4348
122,16.7244
123,11.0555
124,16.3342
125,16.7248
126,41.5517
127,8.4412
128,16.0749
129,25.8159
130,9.8125
131,3.4651
132,18.5044
133,9.8006
134,39.8083
135,16.1641
136,32.3282
137,22.0881
138,34.3769
139,21.7217
140,8.0234
141,35.1201
142,8.0366
143,0.5931
144,15.5617
145,25.6183
146,19.7064
147,11.8217
148,24.1056
149,7.7920
150,10.6591
151,36.4322
152,17.4115
153,28.6714
154,17.3232
155,36.2595
156,11.6427
157,20.6507
158,7.7676
159,13.9915
160,3.3669
161,28.1055
162,23.8118
163,33.5380
164,20.1149
165,11.8970
166,21.7883
167,22.8792
169,12.7044
170,1.9321
171,18.5271
172,20.2770
173,11.9303
174,23.5921
175,32.1837
176,8.8762
177,19.7453
178,27.2408
179,21.0088
180,28.4002
181,8.7133
182,9.7622
183,1.3962
184,17.4057
185,24.6773
186,20.0772
187,3.4161
188,32.1894
189,18.6133
190,19.0130
191,20.9346
192,10.6688
193,19.7305
194,15.4418
195,24.0677
196,7.0989
197,9.5394
198,9.2217
199,14.2003
200,15.0987
201,1.5590
202,19.8743
203,14.3558
204,11.3901
205,20.9955
206,6.0086
207,16.2085
208,9.7950
209,5.6342
210,19.6540
211,34.3168
212,14.4269
213,17.2694
214,22.6116
215,22.1012
216,14.1529
217,15.3188
218,17.7957
219,11.9779
220,11.8728
221,25.2424
222,-2.4118
223,17.7590
224,11.6537
225,11.9380
226,29.7898
227,18.6715
228,10.0364
229,11.2504
230,26.7302
231,41.5888
232,6.4041
233,28.8188
234,22.7248
236,6.0419
237,4.9467
238,34.3747
239,-0.4500
240,36.5042
241,16.4064
242,25.5316
243,32.8294
244,17.5212
245,11.7281
246,29.4475
247,36.4734
248,8.2677
249,6.9680
250,23.4993
251,8.8666
252,12.3807
253,19.3088
254,17.7846
255,13.3415
256,12.1595
257,20.6171
259,16.5853
260,21.5525
261,14.8921
262,11.2075
263,7.0402
264,9.2424
265,17.4778
266,17.7722
267,14.6624
268,13.8341
269,18.6021
270,5.8796
271,19.7855
272,18.6743
273,12.9138
274,25.8974
275,13.0561
276,10.3481
277,10.9079
278,5.2656
279,9.3573
280,34.3872
281,29.5320
282,22.1516
283,14.8702
284,13.7927
285,15.6674
286,3.7857
287,11.1905
288,27.0079
289,26.6040
290,14.2217
291,16.4565
292,12.6942
293,16.1311
294,19.5798
295,-1.5091
296,21.1266
297,11.9856
298,14.1904
299,15.4724
301,28.3833
302,12.2480
303,29.6562
304,12.0687
305,13.3634
306,11.0686
308,21.4314
309,23.9704
310,8.8136
311,12.1756
312,18.8638
313,9.5610
314,20.9383
316,24.2912
317,16.5839
318,9.3507
319,6.3105
320,20.2664
321,28.3922
322,33.7117
323,25.3283
324,27.3750
325,27.1906
326,13.3266
327,21.5510
328,31.9132
329,11.2644
330,32.6440
331,10.7557
332,22.9864
333,7.7846
334,15.6895
335,17.3567
336,14.8428
337,3.9888
338,6.2525
339,21.0404
340,12.5607
341,10.3393
342,23.0358
343,18.3028
344,20.3276
346,27.3039
347,23.8198
348,34.3219
349,24.6394
350,6.2863
351,36.1856
352,6.0139
353,21.1133
354,18.8715
355,9.8219
356,2.6661
357,7.5401
358,12.5624
359,21.2637
360,33.3522
361,15.8176
362,25.8740
363,4.8913
364,17.1200
365,35.8087
367,42.4600
369,8.5226
370,21.6921
371,12.9277
372,5.1685
373,11.2833
374,9.5861
375,43.1974
376,9.3253
377,13.6365
378,32.5073
379,22.0124
380,12.5050
381,5.7865
382,16.8468
383,31.7635
384,13.5850
385,27.5371
386,20.2802
387,21.3379
388,15.6616
389,10.5784
390,0.5340
391,30.6425
392,11.5162
393,18.0189
394,21.9695
395,24.4090
396,39.0890
397,30.7180
398,17.9354
399,14.1564
400,26.0940
401,39.9641
402,4.9205
403,9.4252
404,6.3747
405,29.2448
406,29.7050
407,9.1838
408,39.0505
409,8.9161
410,15.4456
411,21.7829
412,3.9304
413,8.2077
414,10.2137
415,9.3668
416,12.2443
417,11.3704
418,17.8978
419,29.5767
420,33.8163
421,11.8161
422,27.0417
423,16.4728
424,4.3400
425,22.8324
426,12.6790
427,3.1446
428,28.2181
429,25.5813
430,29.6183
431,13.8484
432,6.8839
433,9.1432
434,9.6720
435,3.1502
436,14.4496
437,10.3289
438,10.3217
439,3.1434
441,36.5381
442,15.0699
443,10.7419
444,15.2328
445,14.4406
446,10.0074
447,12.1476
448,5.7115
449,13.1091
450,18.0371
451,19.3949
452,16.5764
453,21.8773
454,22.1469
455,13.2808
456,29.0049
457,8.6027
458,8.3518
459,16.6641
460,11.8811
461,3.8765
462,25.8587
463,-2.5130
464,3.0813
465,21.0115
466,3.1185
467,-2.0679
468,14.3597
469,23.6197
470,28.7691
471,20.8333
472,9.6872
473,8.4227
474,18.0428
475,25.1338
476,-0.1571
477,23.0830
478,25.1232
479,14.8356
480,33.5113
481,28.3854
482,22.1433
483,17.6548
484,5.5823
485,6.7923
486,18.9171
487,13.0700
488,19.8226
489,22.9059
490,9.2623
491,15.4048
492,25.5992
493,12.3964
494,7.3020
495,1.4297
496,22.9156
497,23.2603
498,15.4413
499,18.2582
