id,limnsw(cm)
0,9.2903
1,8.6100
2,44.4023
3,24.1833
4,9.5148
5,28.8024
6,32.0625
7,21.0682
8,23.0736
9,11.5414
10,12.6464
11,2.7605
12,29.0621
13,12.0305
14,21.9797
15,8.3357
16,24.6015
17,7.7632
18,17.1662
19,22.2327
20,31.7561
22,9.9058
23,6.2187
24,45.0087
25,41.0582
26,9.1892
27,30.0951
28,36.9712
29,25.0652
30,15.5577
31,22.4174
32,30.3720
33,34.3067
35,27.7555
36,32.3300
37,45.8247
38,23.2685
39,42.3520
40,24.8418
41,11.3684
42,14.0092
43,26.9902
44,30.2567
45,26.8115
46,16.3742
49,35.0434
50,48.0140
51,22.8759
52,15.9566
53,22.2007
55,18.9000
56,31.0662
57,30.3396
58,31.9218
59,19.5682
60,15.1084
61,34.4102
62,26.8465
63,14.4376
64,15.9480
65,26.7737
66,13.8082
67,26.8828
68,13.8430
70,34.4712
71,5.0542
72,47.6461
73,3.9466
74,22.1133
75,34.1670
76,20.2077
77,33.1531
78,24.3268
79,26.2257
80,27.9758
81,8.6630
82,24.8084
83,14.5103
84,34.1836
85,21.6962
86,10.4477
87,46.9622
88,13.0365
89,26.4660
90,35.9941
91,24.5799
92,27.5063
93,15.6826
94,47.8116
95,43.4768
96,2.9898
97,32.0947
98,16.5796
99,4.1135
100,19.3468
101,22.5215
102,18.7859
103,15.6283
104,30.4633
105,18.3567
106,17.3147
107,18.8020
108,17.0664
109,25.7427
110,26.1134
111,19.2581
112,34.9101
114,23.6705
115,45.8177
116,17.8653
117,35.5663
118,15.2870
119,17.2014
120,27.8491
121,42.1306
122,24.7224
123,17.0351
124,23.7912
125,25.4035
126,43.5179
127,13.8174
128,24.6847
129,31.2488
130,14.3537
131,7.5002
132,22.2771
133,14.5737
134,40.4042
135,18.9231
137,29.4994
138,46.5847
139,32.8070
140,10.0887
141,37.6823
142,11.1796
143,6.2692
144,20.2038
145,29.4660
146,32.5664
147,16.5031
148,27.4326
149,11.5803
150,16.0878
151,45.9750
152,26.6816
153,41.2596
154,23.4747
155,45.8657
156,21.1825
157,33.3660
158,16.6652
159,24.9280
160,11.9560
161,32.2544
162,31.1992
163,41.9703
164,22.9315
165,21.4036
166,31.8530
167,27.4195
168,16.8085
169,21.1404
170,7.0466
171,21.5243
172,26.8053
173,15.1612
174,28.1150
175,42.8938
176,17.4796
177,21.2824
179,31.6014
180,36.8051
181,12.8892
182,17.6706
183,6.5425
184,27.1695
185,35.1328
186,20.2754
187,6.5497
188,45.1066
189,27.7589
190,20.3379
191,29.0500
192,22.5731
193,28.7456
194,21.4830
195,35.2682
196,17.0698
197,19.6451
198,14.2048
199,18.4271
200,27.3783
201,5.4621
202,31.1687
203,19.8225
204,15.2044
206,15.8479
207,28.2240
208,19.1685
209,14.3554
210,30.3566
211,36.1153
212,17.2432
213,21.3923
214,26.3054
216,25.0366
217,22.6301
218,20.2335
219,16.7198
220,19.0244
222,1.6951
223,21.9505
224,18.7347
225,20.1736
226,40.6681
227,29.7891
228,11.5466
229,16.1469
230,35.7776
231,42.0404
232,11.5960
233,38.9343
234,28.2712
236,10.5611
237,9.9637
238,39.2505
239,3.4355
240,44.0668
241,23.3234
242,29.3225
243,41.8740
244,28.0903
245,17.9941
246,38.9498
247,45.8028
248,12.4529
249,16.3563
251,13.0098
252,21.1264
253,29.7037
254,26.0226
255,18.3675
256,17.8431
257,21.0420
258,35.6626
259,25.6848
260,25.5655
261,22.4907
262,19.0934
263,17.3752
264,14.9605
265,25.2612
266,28.2348
267,24.9057
268,18.3419
269,23.5976
270,12.8485
271,21.7405
272,29.7609
273,17.2441
274,30.1183
275,17.8272
276,20.1933
277,20.7503
278,9.0246
279,14.9457
280,37.6153
281,30.5948
282,26.7924
283,21.2308
284,18.7551
285,27.4951
286,9.1676
287,15.4804
288,35.6729
289,29.7464
290,17.9426
291,21.5463
292,15.8919
293,26.6963
294,30.9788
295,3.9315
296,31.5956
297,17.2580
298,24.1941
299,19.7906
300,28.7633
301,37.2984
302,20.1361
304,15.9909
305,22.5138
306,13.6758
307,10.6006
308,23.9389
309,33.3029
310,15.3456
311,22.1363
312,26.5631
313,14.6989
314,23.8694
316,28.1689
317,25.1384
318,14.0383
319,13.7100
320,22.4389
321,36.7567
322,43.0572
323,33.5629
324,29.6165
325,30.8820
326,20.8155
327,28.4762
328,42.4712
329,22.7186
330,44.0610
331,14.7326
332,25.9394
333,11.0062
334,20.3334
335,28.9409
336,24.7843
337,7.5991
338,12.0420
339,25.7093
340,23.0274
341,15.5435
342,32.9611
343,26.5335
344,24.0661
346,30.0466
347,27.3749
348,38.0895
349,29.9075
350,12.6020
351,40.4763
352,15.2614
353,25.9824
354,24.3330
355,14.8404
356,10.3982
357,13.0553
358,22.0909
359,30.6601
360,42.7813
361,20.9065
362,37.4128
363,8.9671
364,27.1937
366,17.8910
367,43.4013
369,14.4967
370,29.8347
371,16.5742
372,10.0128
373,19.6910
374,17.7534
375,43.3719
376,18.6260
377,22.8433
378,36.1036
379,33.9484
380,19.9070
381,15.1628
382,26.2536
383,39.5195
384,24.9686
385,38.2088
386,22.6623
388,21.5366
389,15.9734
390,5.5092
391,31.0383
392,20.3041
393,22.4761
394,34.5065
395,29.0511
396,51.5568
397,39.6006
398,21.9688
399,24.8087
400,36.9067
401,41.8399
402,10.5411
403,18.9826
404,14.9469
405,41.7816
406,40.5375
407,18.2880
408,38.3856
409,16.2778
410,28.1904
411,26.2080
412,8.0585
413,15.5867
414,13.5424
415,14.6738
416,17.9449
417,17.0142
418,26.4496
419,31.9693
420,40.5200
421,14.5912
422,31.4202
423,20.2351
424,8.3612
425,27.4309
426,21.2208
427,12.5974
429,27.6460
430,39.3384
431,17.9745
432,11.7208
433,18.5246
434,19.1686
435,8.1672
436,24.2963
437,18.4694
438,15.6648
439,12.3625
441,42.7369
442,22.4320
443,20.8241
444,25.0019
445,23.5078
446,19.6950
447,15.0743
448,10.0540
449,22.5794
450,20.9910
451,20.8834
452,20.7498
453,23.0328
454,30.0505
455,18.0103
456,32.5373
457,12.7598
458,19.3200
459,19.8005
460,21.8565
461,8.7837
462,28.9619
463,1.8921
464,7.8463
465,25.5939
466,11.5552
467,2.5135
468,22.6824
469,36.9322
470,32.7328
471,24.3765
472,14.4312
473,17.8359
474,20.9615
475,28.8748
476,5.1746
477,32.7816
478,33.9370
479,26.3694
480,37.0370
481,38.5573
482,29.5013
483,29.8372
484,10.1165
485,9.9698
486,29.5937
487,22.8658
488,22.5012
489,31.0820
490,14.2069
491,19.6103
492,28.9631
493,18.7053
494,17.9323
495,6.5099
496,27.5042
497,31.9544
498,19.6394
499,21.7184
