id,limnsw(cm)
0,4.9926
1,3.7916
2,31.4654
3,12.9064
4,0.3594
5,24.0609
6,21.7394
7,12.4611
8,19.7863
9,6.5685
10,4.2724
11,-0.8807
12,21.1698
13,3.1807
14,17.2237
15,3.7293
16,15.2506
17,3.9958
18,12.8259
19,18.1314
20,29.7069
21,35.0484
22,4.6410
23,0.8341
24,34.3341
25,33.7926
26,5.4858
27,23.8319
28,34.3537
29,18.7873
30,7.2106
31,16.9427
32,19.1439
33,30.2473
34,26.9380
35,19.5025
36,30.1273
37,35.8491
38,15.7223
39,32.1942
40,13.7006
41,6.3991
42,11.0589
43,17.1415
44,23.3272
45,21.9387
46,7.6011
47,33.6658
48,35.4475
49,26.5770
50,41.5418
51,20.0800
52,13.0614
53,10.7580
54,26.6060
55,14.9412
56,19.1649
57,20.5423
58,19.6710
59,15.8531
60,12.4966
61,21.3667
62,15.7214
63,10.3113
64,6.0136
65,16.4211
66,9.9178
67,23.5652
68,10.1758
69,16.4903
70,23.3090
71,0.6214
72,36.6341
73,1.2809
74,16.9758
75,25.0561
76,12.1017
77,23.1565
78,16.9960
79,22.7912
80,15.9313
81,3.0214
82,20.0313
83,5.1908
84,28.7577
85,19.1970
86,5.7565
87,33.9484
88,8.0221
89,24.0164
90,28.3843
91,20.2102
92,16.8412
93,6.9330
94,37.3167
95,36.8382
96,0.1723
97,22.0079
98,9.2288
99,-0.0014
100,14.9158
101,13.6558
102,11.0842
103,11.4307
104,18.2042
105,8.6653
106,15.1584
107,13.3550
108,13.0407
109,22.6002
110,22.2334
111,9.4744
112,26.4552
114,19.5334
115,34.9014
116,14.9403
117,22.5897
118,5.8263
119,13.8639
120,24.5150
121,35.6165
122,16.8460
123,11.1336
124,16.4273
125,16.8256
126,41.8166
127,8.5131
128,16.1786
129,25.9456
130,9.8648
131,3.4779
132,18.6036
133,9.8738
134,40.0340
135,16.2714
136,32.5031
137,22.2223
138,34.6397
139,21.8958
140,8.0870
141,35.3378
142,8.0956
143,0.5860
144,15.6664
145,25.7750
146,19.8696
147,11.8914
148,24.2609
149,7.8357
150,10.7383
151,36.6959
152,17.5432
153,28.9022
154,17.4455
155,36.5313
156,11.7415
157,20.8185
158,7.8245
159,14.1017
160,3.3931
161,28.3043
162,23.9561
163,33.7530
164,20.2559
165,11.9808
166,21.9347
167,23.0172
169,12.7909
170,1.9350
171,18.6371
172,20.4011
173,11.9918
174,23.7657
175,32.4247
176,8.9392
177,19.8453
178,27.3603
179,21.1595
180,28.5938
181,8.7532
182,9.8323
183,1.4069
184,17.5312
185,24.8678
186,20.1938
187,3.4359
188,32.4427
189,18.7459
190,19.0870
191,21.0863
192,10.7592
193,19.8736
194,15.5567
195,24.2517
196,7.1593
197,9.6152
198,9.2868
199,14.2877
200,15.2218
201,1.5619
202,20.0360
203,14.4424
204,11.4526
205,21.1024
206,6.0582
207,16.3358
208,9.8729
209,5.6739
210,19.8108
211,34.4985
212,14.4846
213,17.3888
214,22.7371
215,22.1994
216,14.2441
217,15.4586
218,17.8915
219,12.0538
220,11.9461
221,25.3436
222,-2.4316
223,17.8842
224,11.7212
225,12.0205
226,30.0134
227,18.8107
228,10.1047
229,11.3252
230,26.9110
231,41.8249
232,6.4458
233,29.0323
234,22.8959
236,6.0807
237,4.9695
238,34.6231
239,-0.4572
240,36.7348
241,16.4849
242,25.7187
243,33.0628
244,17.6539
245,11.8121
246,29.6533
247,36.7310
248,8.3045
249,7.0236
250,23.5950
251,8.9081
252,12.4767
253,19.4557
254,17.8958
255,13.4362
256,12.2467
257,20.7085
259,16.6882
260,21.6756
261,14.9864
262,11.2775
263,7.1038
264,9.3069
265,17.5854
266,17.9134
267,14.7707
268,13.9086
269,18.7373
270,5.9149
271,19.9211
272,18.8108
273,12.9807
274,26.0962
275,13.1528
276,10.4264
277,10.9808
278,5.2868
279,9.4194
280,34.6203
281,29.6694
282,22.3232
283,14.9585
284,13.8868
285,15.7983
286,3.8017
287,11.2561
288,27.2084
289,26.7450
290,14.2932
291,16.5713
292,12.7452
293,16.2514
294,19.7184
295,-1.5221
296,21.2907
297,12.0697
298,14.2876
299,15.5750
301,28.5478
302,12.3215
303,29.7819
304,12.1428
305,13.4652
306,11.1273
308,21.5425
309,24.1277
310,8.8824
311,12.2678
312,18.9740
313,9.6336
314,21.0547
316,24.4647
317,16.7002
318,9.3974
319,6.3507
320,20.3856
321,28.5853
322,33.9427
323,25.5040
324,27.5192
325,27.3688
326,13.4236
327,21.6844
328,32.1328
329,11.3714
330,32.8910
331,10.8246
332,23.0902
333,7.8300
334,15.7970
335,17.5090
336,14.9567
337,4.0108
338,6.2977
339,21.1934
340,12.6649
341,10.4202
342,23.1933
343,18.4337
344,20.4816
346,27.4977
347,23.9565
348,34.5184
349,24.7504
350,6.3359
351,36.3911
352,6.0621
353,21.2471
354,19.0200
355,9.8766
356,2.6867
357,7.5893
358,12.6605
359,21.4003
360,33.5801
361,15.9146
362,26.0570
363,4.9320
364,17.2454
365,36.0067
367,42.6748
369,8.5812
370,21.8479
371,13.0212
372,5.2091
373,11.3593
374,9.6387
375,43.4343
376,9.4080
377,13.7404
378,32.7208
379,22.1779
380,12.6025
381,5.8304
382,16.9682
383,31.9865
384,13.6831
385,27.7393
386,20.3863
387,21.4376
388,15.7344
389,10.6480
390,0.5301
391,30.7817
392,11.5955
393,18.1524
394,22.1480
395,24.5796
396,39.3838
397,30.9071
398,18.0394
399,14.2714
400,26.2815
401,40.2297
402,4.9571
403,9.4952
404,6.4146
405,29.4787
406,29.9150
407,9.2493
408,39.2885
409,8.9827
410,15.5785
411,21.9197
412,3.9481
413,8.2608
414,10.2581
415,9.4178
416,12.3232
417,11.4367
418,18.0168
419,29.7533
420,34.0322
421,11.8747
422,27.2441
423,16.5526
424,4.3565
425,22.9893
426,12.7719
427,3.1681
428,28.3517
429,25.7304
430,29.8163
431,13.9302
432,6.9241
433,9.2063
434,9.7477
435,3.1523
436,14.5605
437,10.4055
438,10.3996
439,3.1801
441,36.7503
442,15.1664
443,10.8241
444,15.3533
445,14.5440
446,10.0810
447,12.2404
448,5.7488
449,13.1887
450,18.1272
451,19.4977
452,16.6932
453,22.0161
454,22.3006
455,13.3535
456,29.1694
457,8.6519
458,8.4242
459,16.7657
460,11.9753
461,3.8943
462,26.0167
463,-2.5361
464,3.1030
465,21.1650
466,3.1368
467,-2.0888
468,14.4786
469,23.8069
470,28.9591
471,20.9538
472,9.7520
473,8.4720
474,18.1583
475,25.3069
476,-0.1541
477,23.2443
478,25.2938
479,14.9668
480,33.7309
481,28.5635
482,22.2837
483,17.8076
484,5.6104
485,6.8236
486,19.0571
487,13.1700
488,19.9397
489,23.0642
490,9.3275
491,15.5116
492,25.7622
493,12.4651
494,7.3508
495,1.4364
496,23.0692
497,23.4223
498,15.5400
499,18.3895
