id,limnsw(cm)
0,64.4370
1,62.4083
2,403.7150
3,259.0933
4,149.6537
5,150.3455
6,312.6188
7,195.8689
8,116.9641
9,68.3846
10,176.3237
11,23.0299
12,238.6874
13,172.0423
14,138.2161
15,63.8714
16,271.4350
17,40.4261
18,99.9571
19,93.9060
20,114.7268
22,52.9227
23,36.9693
24,312.4349
25,268.7781
26,53.8954
27,194.3048
28,170.0255
29,194.5619
30,182.7151
31,105.6931
32,278.7290
33,180.5417
35,258.4000
36,123.1540
37,370.7047
38,186.5350
39,336.8226
40,270.2215
41,84.6333
42,56.4188
43,281.7824
44,247.8149
45,164.2405
46,189.0570
49,273.4646
50,295.3386
51,92.5268
52,92.2785
53,242.0261
55,86.1857
56,333.7787
57,285.6239
58,294.7579
59,117.7347
60,58.3826
61,348.7997
62,249.2047
63,90.6063
64,189.7273
65,306.1070
66,58.7819
67,104.9849
68,64.5930
70,319.1644
71,35.3152
72,408.1520
73,28.7045
74,137.1831
75,293.5299
76,207.3177
77,308.3607
78,189.0038
79,122.9740
80,306.1122
81,60.0525
82,109.3004
83,182.7631
84,221.9650
85,87.7157
86,53.0455
87,390.2200
88,85.4481
89,95.4958
90,287.5888
91,126.6800
92,280.2238
93,173.1538
94,371.0345
95,295.0499
96,20.0331
97,297.8481
98,147.3129
99,28.3566
100,82.8536
101,230.3920
102,202.0918
103,71.4015
104,315.1467
105,200.5849
106,66.4078
107,121.8372
108,83.5016
109,100.0295
110,103.1430
111,201.2291
112,274.5275
114,135.9274
115,365.0608
116,101.3655
117,344.1947
118,164.5126
119,64.2648
120,131.6188
121,268.3740
122,222.3130
123,161.7233
124,192.6649
125,206.4524
126,196.0393
127,100.3709
128,211.9561
129,183.5449
130,75.0346
131,37.9480
132,92.9288
133,144.6765
134,161.8058
135,108.4805
137,227.3977
138,397.6118
139,321.3018
140,64.3749
141,165.5911
142,56.5894
143,44.5327
144,115.5393
145,124.2582
146,327.9252
147,83.8187
148,115.8578
149,52.4711
150,110.2389
151,397.1606
152,261.7474
153,374.4846
154,137.4128
155,381.6818
156,252.5144
157,331.9137
158,176.7310
159,265.9820
160,153.2499
