id,limnsw(cm)
0,1.3559
1,0.9573
2,10.3557
3,4.7884
4,0.4867
5,6.8787
6,7.5070
7,5.1712
8,6.9656
9,3.2408
10,1.4753
11,0.0880
12,9.2277
13,1.2555
14,4.5207
15,0.8490
16,5.0208
17,2.6049
18,4.1276
19,8.5890
20,14.3701
21,14.3858
22,2.9581
23,1.4566
25,15.4218
26,2.1586
27,11.9717
28,11.8600
29,8.5976
30,2.8448
31,7.3740
32,7.1227
33,8.8652
35,7.3240
36,13.7124
37,13.9157
38,6.4759
39,12.2656
40,4.6862
41,1.3268
42,5.9716
43,5.4948
44,8.9464
45,5.7881
46,3.0466
47,13.6731
48,14.6009
49,10.8451
51,9.6371
52,3.9545
53,4.2697
54,12.2855
55,7.0801
56,6.1853
57,7.3866
58,7.3573
59,4.5106
60,6.2384
61,6.8787
62,6.1021
63,2.9617
64,2.6626
65,5.4201
66,5.2459
67,11.1891
68,4.9130
69,6.4955
70,8.4378
71,0.7654
72,12.6099
73,0.6190
74,4.3651
75,9.9383
76,4.4625
77,8.4263
78,7.6748
79,7.6722
80,5.2003
81,1.7366
82,8.7712
83,1.8694
84,13.0452
85,8.7831
86,3.4253
87,11.5821
88,2.2500
89,11.7372
90,11.5644
91,6.3504
92,5.9684
93,3.0094
94,14.4415
95,16.3125
96,0.5715
97,8.1347
98,4.3214
99,0.5527
100,7.4252
101,5.1678
102,4.2414
103,5.9138
104,6.0990
105,3.6377
106,7.4293
107,3.2391
108,5.8286
109,10.9964
110,10.4312
111,3.9093
112,10.6863
114,5.6581
115,13.2970
116,4.9663
117,7.4008
118,2.5304
119,7.6281
120,8.7873
121,16.9471
122,6.8358
123,4.9855
124,7.2193
125,7.7851
126,14.4425
127,1.8419
128,6.8637
129,12.6590
130,4.4672
131,2.3308
132,8.8224
133,3.4892
134,15.7147
135,4.9995
136,13.1742
137,9.4992
138,12.3391
139,7.5098
140,1.9476
141,12.6518
142,3.2689
143,1.1243
144,4.6427
145,11.0071
146,6.6696
147,5.4069
148,10.3346
149,3.8656
150,2.4098
151,13.0896
152,6.2007
153,9.6624
154,4.3895
155,13.0079
156,3.8931
157,7.1534
158,3.3884
159,4.9514
160,1.4876
161,8.2728
162,10.3611
163,14.3696
164,6.1083
165,5.0589
166,9.1593
167,10.3476
168,6.9223
169,5.2488
170,0.3989
171,8.0632
172,9.7971
173,6.3099
174,7.0762
175,11.5486
176,3.8076
177,9.4773
178,14.1235
179,8.1295
180,11.4065
181,4.4540
182,3.7204
183,-0.3891
184,7.2028
185,8.8290
186,8.6675
187,2.2587
188,11.1392
189,6.8240
190,10.0435
191,8.1413
192,4.1169
193,7.1748
194,3.9173
195,8.4656
196,2.9864
197,3.9081
198,2.1062
199,4.3616
200,5.1136
201,1.3821
202,7.0950
203,6.7076
204,5.4272
205,10.7369
206,2.7121
207,6.1128
208,3.6612
209,2.4002
210,7.0021
211,16.5291
212,7.6376
213,5.2841
214,10.6425
215,11.2025
216,5.8071
217,4.4894
218,8.8664
219,3.6263
220,4.9584
221,12.9905
222,-0.4389
223,5.1914
224,5.3073
225,4.8568
226,10.7226
227,6.8208
228,4.0215
229,5.5802
230,10.4530
231,16.7857
232,1.4635
233,10.3446
234,6.0054
236,1.6745
237,2.7997
238,10.0541
239,0.3963
240,14.7678
241,8.4810
242,7.8763
243,12.5752
244,6.4068
245,4.8276
246,11.2804
247,14.2225
248,4.8907
249,3.0461
250,13.0375
251,4.8131
252,4.3081
253,7.0761
254,7.7278
255,3.5441
256,3.3168
257,9.9029
258,17.8208
259,6.6913
260,9.9712
261,6.2291
262,5.3701
263,2.3635
264,4.0635
265,7.7721
266,6.6154
267,5.0893
268,6.5643
269,5.2883
270,2.8836
271,6.0812
272,7.3074
273,5.9706
274,7.3630
275,3.3396
276,4.2261
277,4.5000
278,2.9408
279,2.4685
280,11.2426
281,16.0136
282,7.1275
283,6.7815
284,6.2749
285,5.3580
286,2.3148
287,5.1302
288,9.7953
289,12.8258
290,7.3041
291,4.8675
292,6.8067
293,6.2317
294,7.6697
295,0.2100
296,7.6821
297,5.0715
298,5.7023
299,5.0846
300,8.7463
302,5.4550
303,13.8903
304,3.9346
305,4.7915
306,5.2783
307,1.4486
308,10.7430
309,9.6284
310,2.0125
311,5.2728
312,8.5895
313,2.1613
314,9.9177
315,12.2147
316,7.1848
317,6.4738
318,4.5922
319,2.9725
320,7.2842
321,11.1402
322,13.8407
323,10.7060
324,11.6190
325,9.0306
326,5.2340
327,9.0884
328,12.3851
329,3.6215
330,12.3042
331,4.7334
332,12.4177
333,3.6247
334,4.8613
335,5.9544
336,5.4839
337,2.3595
338,1.1428
339,6.1759
340,4.1980
341,2.2944
342,8.9996
343,7.2207
344,5.5396
346,8.4691
347,11.3324
348,14.9300
349,12.9642
350,0.9816
351,16.9974
352,2.6314
353,9.4134
354,4.5968
355,4.7403
356,1.2858
357,1.7295
358,4.4398
359,8.7242
360,13.3957
361,6.8943
362,10.1185
363,0.8502
364,6.3256
365,14.4965
366,4.1609
367,19.0366
368,14.8535
369,3.4061
370,8.1449
371,5.0428
372,1.2336
373,4.6756
374,4.6805
375,17.6437
376,3.5398
377,5.5120
378,10.4281
379,7.9035
380,4.6400
381,2.3574
382,6.8423
383,13.6211
384,5.5062
385,10.4752
386,7.9885
387,9.6160
388,8.0573
389,4.8994
390,1.0915
391,14.6827
392,4.9708
393,5.0101
394,7.6002
395,7.3456
396,13.8776
398,8.4380
399,4.8762
400,9.9134
401,14.2258
402,2.4665
403,3.4998
404,3.3910
405,9.9995
406,11.8259
407,3.5193
408,14.5176
409,3.4896
410,5.3451
411,9.2604
412,2.2493
413,3.2672
414,5.7708
415,4.5304
416,5.7011
417,5.3975
418,7.0690
419,10.6948
420,13.7199
421,5.9967
422,7.3574
423,8.1574
424,2.7890
425,7.3191
426,4.6871
427,1.6582
428,14.2277
429,11.2923
430,12.0229
431,4.9607
432,3.5650
433,3.5758
434,3.7397
435,2.6001
436,6.3324
437,3.9496
438,2.3858
439,0.7597
441,16.1664
442,6.3986
443,4.4632
444,5.3965
445,5.2230
446,4.2498
447,2.6915
448,2.4863
449,5.9079
450,8.9205
451,9.8117
452,4.9331
453,9.0773
454,9.2893
455,6.3393
456,12.1716
457,4.1391
458,2.8587
459,7.1652
460,4.7439
461,0.8450
462,9.6541
463,-0.1893
464,0.3957
465,5.9584
466,1.4352
467,0.0375
468,4.6859
469,8.7494
470,9.2531
471,9.8388
472,2.6959
473,3.6398
474,5.8559
475,7.6376
476,-0.6169
477,9.2420
478,10.0951
479,4.9192
480,11.2521
481,12.0720
482,9.5725
483,6.0751
484,1.6578
485,3.3308
486,7.3862
487,4.8731
488,7.2654
489,9.3187
490,2.2939
491,4.6982
492,9.0463
493,5.5053
494,3.3299
495,1.0041
496,7.2460
497,9.0527
498,4.6917
499,5.4701
