id,limnsw(cm)
0,0.7645
1,0.5688
2,6.8400
3,3.0381
4,-0.0477
5,4.7135
6,4.9706
7,3.5392
8,5.1676
9,2.1038
10,0.6440
11,-0.1887
12,6.8415
13,0.4973
14,2.9527
15,0.3860
16,3.0977
17,1.8534
18,2.9295
19,6.2902
20,11.0316
21,11.1065
22,2.0492
23,0.9659
25,11.7922
26,1.6101
27,9.3544
28,8.6705
29,6.5167
30,1.8394
31,5.1863
32,4.8760
33,6.0714
35,5.0295
36,10.2621
37,9.9501
38,4.5710
39,8.6487
40,2.8742
41,0.6508
42,4.5788
43,3.3806
44,6.4689
45,3.7542
46,1.9447
47,10.6381
48,11.4144
49,7.9001
51,7.1759
52,2.7613
53,2.7195
54,9.8052
55,5.0772
56,3.7604
57,4.9240
58,4.9175
59,3.1291
60,4.5872
61,4.2309
62,4.1117
63,1.9729
64,1.6001
65,3.3000
66,3.8602
67,8.3788
68,3.4865
69,5.0495
70,5.6769
71,0.3075
72,8.6847
73,0.1945
74,2.7678
75,7.0472
76,2.9927
77,5.6803
78,5.7573
79,5.6028
80,3.0982
81,0.9358
82,6.2333
83,0.9079
84,10.1825
85,6.4841
86,2.4016
87,7.6956
88,1.4192
89,9.0737
90,8.4864
91,4.4800
92,3.8899
93,1.8562
94,10.2396
95,12.5619
96,0.3472
97,5.5576
98,3.0096
99,0.2116
100,5.5083
101,3.4368
102,2.7554
103,4.3358
104,3.9082
105,2.3788
106,5.4901
107,1.9401
108,4.0478
109,8.3501
110,7.7416
111,2.6164
112,7.7568
114,3.8929
115,9.3807
116,3.5794
117,4.6188
118,1.6015
119,5.9399
120,6.6169
121,13.2401
122,4.8030
123,3.5923
124,5.1214
125,5.7563
126,10.7237
127,0.9598
128,4.9143
129,9.8142
130,3.0636
131,1.6074
132,6.5137
133,2.3069
134,12.2799
135,3.5516
136,10.1675
137,7.0945
138,8.4015
139,4.9469
140,1.2143
141,9.4562
142,2.1254
143,0.5685
144,3.2565
145,8.0157
146,4.1839
147,3.7273
148,7.4967
149,2.6612
150,1.4175
151,9.0818
152,4.1946
153,6.3977
154,2.7267
155,9.0888
156,2.2939
157,4.5826
158,2.2498
159,3.0158
160,0.7422
161,5.7399
162,7.6768
163,10.5820
164,4.2676
165,3.4595
166,6.6145
167,7.8590
168,5.1194
169,3.6122
170,0.1161
171,5.8190
172,7.5689
173,4.8085
174,4.8867
175,7.9049
176,2.5546
177,7.5584
178,11.2375
179,5.5396
180,8.1868
181,3.2080
182,2.3962
183,-0.6098
184,5.0300
185,5.9395
186,6.5587
187,1.6113
188,7.4612
189,4.6226
190,7.7798
191,5.7031
192,2.5337
193,4.7461
194,2.4697
195,5.6569
196,1.8504
197,2.5206
198,1.2282
199,3.0505
200,3.0387
201,0.8695
202,4.6454
203,4.7481
204,3.8681
205,8.2959
206,1.7242
207,3.9823
208,2.2540
209,1.4553
210,4.5922
211,12.6349
212,5.8515
213,3.7053
214,7.9575
215,8.8381
216,3.9094
217,2.6753
218,6.8121
219,2.5434
220,3.4330
221,10.2750
222,-0.5325
223,3.5634
224,3.8165
225,3.4383
226,7.3332
227,4.4691
228,2.8040
229,3.9789
230,7.4603
231,12.8240
232,0.8591
233,7.1531
234,3.9458
236,1.0749
237,1.8881
238,6.9068
239,0.1309
240,10.9910
241,6.4881
242,5.6104
243,8.8473
244,4.1669
245,3.4050
246,7.9550
247,10.1217
248,3.6184
249,1.9769
250,10.3804
251,3.5793
252,2.7404
253,4.7140
254,5.6445
255,2.3071
256,2.1541
257,7.7871
258,14.2083
259,4.5472
260,7.3174
261,4.4453
262,3.9049
263,1.1989
264,2.5861
265,5.7546
266,4.4595
267,3.1802
268,4.8174
269,3.5896
270,1.9958
271,4.2943
272,5.0483
273,4.2225
274,5.0663
275,2.1039
276,2.8073
277,3.0349
278,2.1111
279,1.5364
280,8.1170
281,12.7420
282,4.6031
283,5.0184
284,4.3992
285,3.2475
286,1.5228
287,3.5347
288,6.7783
289,9.8235
290,5.4931
291,3.3135
292,5.1641
293,4.2231
294,5.2401
295,-0.0894
296,5.1062
297,3.3386
298,3.9541
299,3.6522
300,6.5121
302,3.9142
303,11.1220
304,2.8195
305,3.0644
306,3.8778
307,0.7907
308,8.1564
309,6.8691
310,1.1295
311,3.6144
312,6.4724
313,1.2169
314,7.4182
315,9.7199
316,4.9893
317,4.4357
318,3.4491
319,2.0426
320,5.4059
321,7.9663
322,10.1371
323,7.9061
324,9.1072
325,6.5776
326,3.5512
327,6.6183
328,8.6725
329,2.0050
330,8.5010
331,3.2969
332,9.6795
333,2.5436
334,3.4593
335,3.7383
336,3.5964
337,1.6368
338,0.5212
339,4.2261
340,2.4580
341,1.2520
342,6.3760
343,5.0366
344,3.6918
346,5.9859
347,8.4432
348,11.2709
349,10.2645
350,0.2981
351,13.2281
352,1.6211
353,6.7132
354,2.8592
355,3.2170
356,0.6368
357,0.9990
358,2.6864
359,6.1994
360,9.7010
361,4.7965
362,7.1204
363,0.3224
364,4.2110
365,11.0313
366,2.7755
367,15.0762
368,12.0405
369,2.3677
370,5.6037
371,3.5600
372,0.5920
373,3.2327
374,3.3647
375,13.8893
376,2.2255
377,3.7574
378,7.4406
379,5.3218
380,2.9959
381,1.4661
382,4.7842
383,10.1715
384,3.6917
385,7.3101
386,6.1780
387,7.5938
388,6.1867
389,3.2936
390,0.6192
391,11.9900
392,3.4700
393,3.2938
394,4.9587
395,5.0148
396,9.4926
398,6.1651
399,2.9688
400,6.9137
401,10.6131
402,1.4706
403,2.1141
404,2.3456
405,6.5406
406,8.5391
407,2.3125
408,11.1102
409,2.2823
410,3.3131
411,6.5593
412,1.4374
413,2.1262
414,4.4954
415,3.0887
416,3.8368
417,3.7214
418,5.0235
419,8.0432
420,10.1833
421,4.4564
422,4.9091
423,6.1864
424,2.0021
425,5.1910
426,3.0598
427,0.8528
428,11.1181
429,8.3602
430,8.7415
431,3.6166
432,2.4623
433,2.2843
434,2.4305
435,1.8777
436,4.5368
437,2.5082
438,1.3789
439,0.0341
441,12.3128
442,4.5948
443,2.9938
444,3.4454
445,3.3984
446,2.7848
447,1.4915
448,1.4900
449,4.2288
450,6.6886
451,7.4783
452,3.4263
453,6.6458
454,6.8310
455,4.4878
456,9.4309
457,2.9107
458,1.4917
459,5.1051
460,3.1220
461,0.3438
462,7.3009
463,-0.2702
464,0.0915
465,4.0826
466,0.7136
467,-0.1426
468,2.9155
469,5.8988
470,6.6068
471,7.2979
472,1.7881
473,2.4215
474,4.1596
475,5.3541
476,-0.7337
477,6.6529
478,7.2985
479,2.9786
480,8.1976
481,8.8812
482,7.0883
483,3.8057
484,1.0188
485,2.4442
486,5.0739
487,3.1235
488,5.4887
489,6.6617
490,1.3939
491,3.2842
492,6.6584
493,3.9895
494,2.2108
495,0.4232
496,5.1561
497,6.4299
498,3.2265
499,3.8612
