id,limnsw(cm)
0,23.7524
1,22.7967
2,130.1310
3,76.5354
4,37.3335
5,64.7245
6,96.1342
7,59.6707
8,49.4306
9,29.2530
10,45.3733
11,9.6354
12,76.7360
13,43.6677
14,53.9431
15,22.7188
16,76.9047
17,18.5702
18,39.9988
19,46.9079
20,60.2214
22,23.7475
23,16.2315
24,110.5075
25,96.0718
26,20.9573
27,67.7773
28,76.6520
29,63.1483
30,49.8740
31,50.9767
32,88.9295
33,76.6641
35,79.0368
36,63.7465
37,120.5124
38,61.2657
39,111.4816
40,78.7140
41,30.3002
42,28.3560
43,83.9384
44,80.6643
45,65.1120
46,53.5878
49,88.8883
50,108.8992
51,46.4337
52,36.5635
53,70.8330
55,41.1769
56,95.4210
57,86.4926
58,93.8725
59,46.5369
60,30.2775
61,107.5385
62,78.8448
63,34.7414
64,53.6513
65,85.7750
66,29.3688
67,54.2999
68,30.5316
70,100.2000
71,14.9978
72,133.3934
73,11.6925
74,53.7110
75,90.7946
76,60.9152
77,95.9431
78,61.9091
79,54.5758
80,88.7746
81,24.5474
82,54.0637
83,50.1404
84,79.1059
85,43.8869
86,24.5243
87,132.7053
88,32.5605
89,50.4778
90,93.7969
91,53.9203
92,82.0909
93,50.8406
94,122.0434
95,102.2764
96,8.6075
97,87.6884
98,45.9068
99,12.1850
100,40.7773
101,68.2498
102,56.6538
103,34.4068
104,93.9479
105,58.4723
106,34.2379
107,46.1380
108,38.6465
109,51.1620
110,53.3291
111,59.2643
112,87.9663
114,54.4529
115,119.7403
116,40.2752
117,108.6436
118,48.1030
119,33.3754
120,58.7184
121,93.8269
122,67.1176
123,47.8485
124,60.5368
125,66.4797
126,89.1751
127,36.2019
128,67.8095
129,68.5131
130,34.0406
131,17.7988
132,46.6140
133,41.2473
134,76.8049
135,42.9294
137,75.4264
138,128.9622
139,99.4970
140,24.4089
141,75.8433
142,26.0538
143,18.4951
144,47.0024
145,62.0424
146,99.5971
147,38.3341
148,57.4987
149,25.4540
150,41.0867
151,124.6289
152,78.5620
153,120.9178
154,56.3674
155,124.9284
156,69.9997
157,101.0277
158,51.4366
159,77.8279
160,42.1091
161,72.5659
162,78.9704
163,104.9897
164,50.3406
165,62.2473
166,83.3499
167,64.2153
168,33.2475
169,60.4445
170,18.8456
171,45.9295
172,64.0745
173,29.6073
174,64.0315
175,119.7807
176,53.3738
177,38.6571
179,88.3390
180,94.7337
181,28.6900
182,51.4983
183,19.6828
184,76.5816
185,99.6732
186,38.2131
187,15.4866
188,127.4829
189,78.5056
190,35.8946
191,80.0674
192,70.8912
193,81.9104
194,52.8623
195,100.5903
196,57.0622
197,60.9239
198,37.1803
199,42.8127
200,83.6582
201,14.6054
202,92.2672
203,44.2165
204,33.4701
206,49.6298
207,85.4906
208,63.0140
209,49.3302
210,91.9506
211,68.0262
212,33.7202
213,50.3458
214,53.5233
216,71.1351
217,75.9684
218,39.7213
219,38.9293
220,51.6889
222,7.7516
223,51.5630
224,49.7584
225,58.2854
226,114.6876
227,83.0995
228,24.8663
229,35.5785
230,97.0538
231,80.8421
232,30.6478
233,107.8788
234,68.1915
236,26.7998
237,24.2319
238,87.4257
239,10.9774
240,110.9231
241,55.4890
242,64.7954
243,110.0237
244,82.8707
245,51.0108
246,101.3641
247,116.4690
248,26.1822
249,50.1820
251,28.2785
252,67.5465
253,87.3140
254,70.3814
255,44.6067
256,43.2311
257,37.5277
258,64.6927
259,72.0920
260,53.8765
261,59.4028
262,53.3250
263,59.5522
264,37.4759
265,66.9072
266,84.7125
267,76.9815
268,38.6765
269,55.8527
270,38.8056
271,46.7924
272,86.5230
273,39.1391
274,69.9701
275,45.2501
276,59.8897
277,61.2707
278,20.3625
279,37.7729
280,79.8394
281,51.7828
282,75.2877
283,54.3380
284,42.5708
285,82.9677
286,23.7740
287,35.8493
288,97.7551
289,57.3655
290,37.4079
291,50.1110
292,31.9382
293,79.5739
294,88.0348
295,13.4488
296,90.7111
297,42.3753
298,67.7961
299,45.0768
300,74.5060
301,88.5305
302,55.5727
304,35.3978
305,69.6558
306,28.3925
307,26.7259
308,46.1048
309,88.0112
310,38.7002
311,62.2017
312,66.2437
313,38.4551
314,47.7204
316,64.4897
317,74.8079
318,36.0433
319,41.2215
320,47.0132
321,99.3108
322,110.6997
323,85.9155
324,57.7574
325,64.4458
326,60.0884
327,72.4230
328,112.5598
329,74.4485
330,114.3903
331,33.3628
332,48.7269
333,25.0260
334,46.8582
335,89.7707
336,74.7661
337,18.5768
338,32.3160
339,60.2363
340,73.9151
341,40.3868
342,90.0763
343,72.5737
344,56.4235
346,67.1573
347,54.8748
348,86.2469
349,65.1415
350,33.9019
351,89.3243
352,50.5695
353,56.4214
354,59.7205
355,34.7896
356,36.5796
357,33.1340
358,66.8335
359,81.8059
360,109.6225
361,48.2031
362,101.5701
363,23.0835
364,80.3936
366,40.1968
367,78.1678
369,42.6096
370,83.3198
371,45.0876
372,26.4314
373,58.1227
374,49.1464
375,81.6642
376,60.3473
377,67.1439
378,77.5900
379,98.5555
380,58.4291
381,49.3459
382,72.8121
383,99.3847
384,74.1374
385,104.6267
386,45.2481
388,50.9408
389,37.9717
390,15.0235
391,54.7425
392,59.0333
393,53.0441
394,105.3035
395,64.4913
396,139.7676
397,101.2627
398,45.7374
399,79.4108
400,102.9297
401,84.3219
402,27.9156
403,60.7189
404,44.8705
405,119.3504
406,106.6345
407,57.0659
408,74.6202
409,52.0666
410,85.8371
411,57.4351
412,19.8757
413,46.9473
414,27.5918
415,35.2209
416,42.3829
417,39.5199
418,74.3823
419,65.1891
420,101.9834
421,29.6814
422,74.4078
423,41.4279
424,19.9071
425,60.4347
426,63.0668
427,43.6876
429,55.8045
430,99.7622
431,38.4728
432,28.1136
433,58.2202
434,60.0363
435,19.3439
436,65.2995
