id,limnsw(cm)
0,7.4453
1,5.7943
2,51.1823
3,19.9144
4,0.8541
5,37.2771
6,34.4763
7,18.7463
8,29.2040
9,11.4056
10,6.9598
11,-0.6266
12,30.1086
13,5.6651
14,27.3102
15,5.7627
16,25.1210
17,6.0782
18,19.5230
19,27.0372
20,42.2234
21,49.6317
22,7.4626
23,1.3145
24,48.8530
25,46.1769
26,7.5162
27,31.6299
28,51.6366
29,26.3220
30,10.9704
31,26.9527
32,28.9256
33,47.0167
34,36.8795
35,30.4276
36,43.9598
37,54.8199
38,23.1848
39,48.8983
40,22.6020
41,10.2501
42,15.3265
43,27.8122
44,33.8392
45,35.1639
46,11.4953
47,47.3318
48,49.0924
49,38.4372
50,58.0247
51,29.2280
52,19.5498
53,16.3340
54,36.8455
55,22.8882
56,31.4830
57,32.0387
58,29.8362
59,24.6053
60,17.7566
61,35.6433
62,23.2265
63,15.8025
64,9.1158
65,27.0185
66,14.1132
67,34.9516
68,15.2902
69,22.9837
70,35.2547
71,1.9816
72,58.7488
73,2.9077
74,26.7818
75,37.6918
76,17.8929
77,36.4553
78,23.1548
79,33.5315
80,26.5141
81,5.7831
82,31.5876
83,8.1795
84,38.5729
85,28.6363
86,8.7391
87,54.5542
88,12.1976
89,33.9277
90,42.3417
91,30.3504
92,27.2666
93,10.0947
94,57.0576
95,52.5027
96,0.4665
97,34.4533
98,12.5801
99,1.0442
100,22.2199
101,20.2613
102,17.3690
103,17.5351
104,28.0428
105,13.1140
106,21.6177
107,21.5935
108,20.5987
109,32.6748
110,33.2169
111,14.0024
112,39.4460
114,30.0665
115,53.2351
116,22.4594
117,37.2130
118,7.9850
119,19.6815
120,35.7823
121,47.9712
122,25.3587
123,16.2450
124,23.9208
125,23.6651
126,61.8664
127,14.3389
128,23.0919
129,33.8409
130,15.6203
131,5.1683
132,27.7680
133,14.7216
134,56.3373
135,24.5640
136,45.6744
137,31.0854
138,55.0066
139,35.3922
140,12.8777
141,51.3128
142,13.6170
143,1.6741
144,23.8356
145,39.1444
146,32.7115
147,18.7764
148,37.2104
149,11.8767
150,17.2096
151,57.1757
152,26.3850
153,47.1634
154,27.9283
155,56.7565
156,19.4966
157,34.3015
158,11.0379
159,22.8874
160,5.2169
161,43.8249
162,35.2122
163,49.7860
164,30.9101
165,17.0681
166,31.5036
167,33.0581
169,18.5361
170,2.7604
171,28.3594
172,27.6841
173,17.1928
174,36.8428
175,50.4560
176,12.8987
177,26.5065
178,38.4809
179,32.5328
180,42.6645
181,13.0332
182,14.8563
183,2.8318
184,25.7582
185,39.1887
186,29.3134
