id,limnsw(cm)
0,23.1497
1,21.4722
2,117.9878
3,63.5478
4,23.8796
5,74.1124
6,85.2146
7,49.3557
8,56.3884
9,22.4351
10,32.7560
11,2.5873
12,69.4779
13,30.7582
14,61.6278
15,21.5797
16,66.3620
17,11.8761
18,44.4764
19,42.9943
20,60.3725
21,84.9171
22,16.2775
23,7.2859
25,90.8470
26,20.1180
27,62.3165
28,90.5849
29,55.5036
30,38.5643
31,45.5633
32,77.4316
33,90.6123
35,71.2011
36,63.7860
37,113.5112
38,52.1571
39,103.9984
40,66.1390
41,30.1526
42,23.5531
43,72.5982
44,73.3549
45,76.3950
46,41.5826
47,80.3147
48,76.9052
49,80.4549
51,43.5457
52,41.0020
53,57.8455
54,62.5642
55,35.7638
56,84.0096
57,77.3805
58,82.0961
59,52.9257
60,27.1735
61,93.4415
62,67.1531
63,37.2866
64,40.3598
65,74.2962
66,23.3506
67,53.1525
68,25.2780
69,44.2330
70,90.5781
71,7.9638
72,125.2251
73,6.2100
74,61.0848
75,82.0489
76,50.4808
77,86.0879
78,54.3756
79,61.9229
80,75.2554
81,15.0470
82,50.7310
83,36.2889
84,73.8124
85,42.9498
86,17.2992
87,121.2184
88,33.4925
89,48.8104
90,88.0754
91,60.8382
92,71.0568
93,38.7811
94,114.7704
95,100.6592
96,3.3172
97,80.4544
98,35.9644
99,6.0681
100,35.2821
101,57.5344
102,47.3607
103,29.6084
104,81.0096
105,46.4414
106,32.5045
107,52.2406
108,33.8522
109,48.5107
110,50.7680
111,47.1207
112,81.4005
114,63.2457
115,111.5466
116,46.3877
117,95.9860
118,35.5872
119,29.1962
120,67.2653
121,91.9113
122,59.1155
123,41.8870
124,53.0127
125,57.8827
126,106.4170
127,38.1059
128,58.4617
129,63.0706
130,27.5971
131,11.0436
132,43.0232
133,35.8909
134,92.2061
135,49.4997
136,76.8560
137,67.9956
138,119.1990
139,88.9547
140,26.9312
141,88.8229
142,22.4523
143,8.2064
144,52.3965
145,60.0590
146,86.2322
147,32.1436
148,56.9400
149,20.6875
150,44.2460
151,119.7652
152,68.7976
153,107.8885
154,62.4858
155,119.4938
156,57.8902
157,88.4257
158,40.5435
159,65.6530
160,29.2709
161,85.1416
162,72.3975
163,100.4332
164,59.1510
165,51.4809
166,75.4174
167,60.5753
168,35.2884
169,50.9429
170,16.0924
171,43.1287
172,57.2383
173,25.2390
174,74.7800
175,113.7080
176,42.2698
177,44.0242
178,51.9281
179,78.4881
180,89.7312
181,22.0066
182,41.2456
183,17.0010
184,66.6300
185,89.7411
186,40.0515
187,10.8253
188,117.8108
189,69.1553
190,34.2982
191,72.6605
192,57.1063
193,73.8404
194,58.2751
195,90.9019
196,44.5890
197,49.5111
198,39.9021
199,47.3266
200,70.6056
201,7.6997
202,80.8496
203,38.3209
204,27.7985
205,44.0467
206,37.3819
207,73.0631
208,50.8836
209,36.7224
210,80.9542
211,70.0638
212,29.3284
213,58.4602
214,51.5491
215,40.3277
216,60.6721
217,67.4993
218,37.8881
219,42.1779
220,43.0241
221,43.7496
222,0.6440
223,58.9496
224,40.5133
225,47.7847
226,107.3374
227,72.9341
228,23.7020
229,30.1808
230,87.9382
231,98.3453
232,30.9105
233,99.9510
234,79.4016
236,27.1155
237,16.3580
238,102.2267
239,3.8542
240,105.0570
241,47.7118
242,76.3919
243,104.0269
244,73.3813
245,42.8677
246,94.0140
247,113.5527
248,20.6349
249,37.6926
250,43.6178
251,22.2839
252,56.7082
253,77.4838
254,61.7365
255,49.2664
256,46.9235
257,37.0841
258,65.4190
259,61.9412
260,51.6697
261,50.6934
262,44.0623
263,45.6092
264,30.3619
265,58.0284
266,74.4593
267,65.2838
268,33.9926
269,63.7087
270,28.6091
271,54.7923
272,75.9185
273,34.2363
274,82.0834
275,50.4168
276,48.6438
277,50.1530
278,14.2186
279,39.8416
280,94.3490
281,52.5830
282,72.7492
283,46.7068
284,37.1195
285,71.2669
286,14.9315
287,29.6453
288,91.8068
289,55.9924
290,33.1309
291,55.9788
292,26.7846
293,68.4439
294,77.5062
295,3.7615
296,80.7297
297,35.7035
298,57.6595
299,49.8146
300,66.3019
302,46.1551
303,60.6281
304,37.7247
305,58.9669
306,24.8091
307,26.2398
308,42.8649
309,81.0850
310,39.2403
311,52.2466
