id,limnsw(cm)
0,9.5913
1,7.5917
2,70.0931
3,26.1142
4,1.1401
5,49.6637
6,46.9341
7,24.3479
8,37.5033
9,19.8324
10,9.3958
11,1.7672
12,38.2678
13,8.2145
14,36.9540
15,7.5601
16,34.4318
17,10.2553
18,26.0213
19,40.8220
20,58.9174
21,63.8268
22,13.2862
23,4.4878
24,61.6917
25,56.7806
26,9.2645
27,37.7932
28,66.9627
29,33.0286
30,14.6881
31,42.4748
32,37.8045
33,62.7297
34,45.8293
35,40.6333
36,62.7975
37,73.0651
38,29.4456
39,65.3335
40,31.2694
41,13.8211
42,22.2541
43,38.0306
44,42.8044
45,47.8046
46,14.8240
47,59.3968
48,60.4478
49,49.4733
50,72.9229
51,42.1685
52,25.4483
53,21.4540
54,45.4186
55,34.7337
56,43.8519
57,42.8201
58,39.2200
59,32.7685
60,25.4155
61,49.7186
62,29.6014
63,20.8297
64,11.6753
65,37.3763
66,21.5041
67,51.0482
68,23.4503
69,28.5108
70,45.9643
71,5.9305
72,79.6941
73,6.2231
74,35.9894
75,49.6701
76,23.0872
77,49.5688
78,28.4850
79,43.1145
80,37.4207
81,12.2759
82,47.9893
83,10.8884
84,46.6528
85,41.6876
86,14.9673
87,73.9513
88,16.1020
89,47.2795
90,55.0343
91,39.2833
92,37.5684
93,12.6682
94,75.1210
95,65.8427
96,2.3271
97,46.5087
98,15.1974
99,3.9474
100,33.0888
101,26.0480
102,23.6965
103,27.0994
104,37.0426
105,16.8127
106,30.2781
107,29.2751
108,31.7010
109,46.7337
110,48.5713
111,17.9008
112,51.0315
114,40.1549
115,70.7864
116,29.2766
117,51.3725
118,9.4612
119,27.4395
120,46.9271
121,58.4384
122,32.9890
123,20.7447
124,30.7341
125,29.7899
126,79.9419
127,19.6035
128,28.9872
129,39.9622
130,25.6282
131,8.8858
132,40.9385
133,19.1255
134,70.6898
135,32.1656
136,57.8013
137,38.4801
138,74.0704
139,48.4786
140,17.2591
141,65.7447
142,21.5831
143,5.6184
144,31.1653
145,58.4221
146,45.7382
147,29.6369
148,55.0468
149,18.6393
150,23.1774
151,77.5963
152,34.1635
153,64.0554
154,37.8553
155,76.4038
156,27.0860
157,47.5865
158,13.5446
159,31.2236
160,6.6944
161,58.4738
162,45.4251
163,65.7911
164,40.4130
165,21.2169
166,40.3693
167,41.5279
169,23.5287
170,3.4326
171,41.8518
172,33.4321
173,23.8694
174,49.0908
175,68.6005
176,16.2310
177,33.0374
178,51.4003
179,43.2762
180,55.8540
181,20.0693
182,19.3781
183,4.1575
184,33.0268
185,52.9521
186,39.9374
187,9.1214
188,70.8750
189,38.0023
190,33.3142
191,43.1957
192,20.9853
193,41.2306
194,33.4111
195,52.0288
196,14.1496
197,18.4713
198,20.1779
199,28.8950
200,33.9435
201,5.8837
202,44.1572
203,35.3516
204,26.0782
205,42.1954
206,10.9075
207,32.0465
208,21.8728
209,11.0432
210,43.2329
211,69.1896
212,28.1678
213,36.3557
214,49.3990
215,39.4174
216,26.9338
217,37.0383
218,36.7045
219,23.7563
220,22.6711
221,43.7148
222,-1.0316
223,37.4118
224,19.1247
225,21.8576
226,64.4902
227,39.4027
228,23.5467
229,27.6496
230,53.8244
231,74.1964
232,13.8414
233,61.2068
234,49.5683
236,12.2991
237,14.1021
238,72.1215
239,2.2051
240,70.2600
241,25.7351
242,52.6831
243,65.9704
244,34.7492
245,22.0016
246,59.8150
247,73.4966
248,18.1747
249,12.3101
250,42.4850
251,20.3209
252,27.3712
253,42.5285
254,34.9570
255,27.9747
256,25.7212
257,37.2051
259,33.6357
260,49.1880
261,26.0600
262,19.2551
263,16.7509
264,26.8150
265,29.8318
266,35.7500
267,32.0100
268,31.6245
269,38.8010
270,10.4188
271,38.7402
272,36.6939
273,31.8459
274,55.8977
275,28.4359
276,19.2588
277,19.6613
278,12.8618
279,19.6150
280,67.6891
281,52.1613
282,46.9039
283,24.9836
284,34.4747
285,35.3405
286,12.0282
287,27.8099
288,56.5170
289,54.3738
290,31.1500
291,33.4618
292,25.3961
293,30.8222
294,37.0653
295,0.8608
296,45.0900
297,33.2798
298,25.5585
299,30.6608
301,52.5971
302,21.9570
303,45.8591
304,22.1645
305,29.2118
306,23.6170
308,42.0677
309,44.7705
310,18.5467
311,24.9549
312,32.1600
313,21.5296
314,43.9019
316,51.1328
317,35.2660
318,15.6692
319,10.7146
320,38.0475
321,57.8898
322,67.1205
323,47.8499
324,48.9553
325,51.5596
326,27.7725
327,38.6798
328,63.9403
329,27.3138
330,66.7409
331,26.0008
332,44.9045
333,18.9063
334,31.9008
335,40.9221
336,32.1035
337,11.5619
338,14.0970
339,44.5106
340,28.3932
341,22.8733
342,43.2795
343,37.1537
344,43.3137
346,55.7331
347,51.4411
348,62.2059
349,40.7787
350,14.1659
351,60.4994
352,11.5838
353,50.4705
354,41.2715
355,25.1830
356,4.7207
357,15.6585
358,27.3219
359,38.7251
360,63.6834
361,40.3533
362,50.0173
363,11.2397
364,37.2050
365,63.7005
367,71.7973
369,15.7962
370,44.2200
371,24.9827
372,10.9559
373,20.2438
374,16.1615
375,77.1218
376,21.6227
377,28.9878
378,65.5683
379,43.6866
380,25.1596
381,10.9098
382,31.5914
383,59.2995
384,26.5108
385,57.4673
386,35.6091
387,36.1673
388,24.5778
389,28.0174
390,4.2447
391,51.1571
392,20.8357
393,37.5863
394,45.2730
395,49.8512
396,84.9928
397,59.6808
398,40.0103
399,32.5655
400,51.2681
401,77.2078
402,16.4496
403,20.6517
404,10.5723
405,64.5875
406,56.5634
407,17.4244
408,71.6769
409,19.0310
410,31.3609
411,52.1328
412,11.4275
413,16.5654
414,21.1111
415,25.0945
416,32.6241
417,29.3510
418,32.9318
419,55.5740
420,64.1224
421,25.1247
422,58.3975
423,34.9539
424,11.0802
425,46.1888
426,24.2193
427,5.7242
428,54.1023
429,55.5508
430,55.3131
431,25.6095
432,18.2682
433,16.8573
434,18.6055
435,9.4320
436,26.8465
437,20.7453
438,22.4222
439,10.3879
441,65.7314
442,28.5658
443,19.5419
444,33.5218
445,29.9964
446,19.4000
447,26.9896
448,17.8107
449,22.7853
450,38.3151
451,38.4622
452,34.8983
453,47.6956
454,41.4053
455,31.0849
456,51.3702
457,21.5440
458,20.0224
459,38.6692
460,22.9949
461,7.1888
462,48.9453
463,-2.5554
464,6.8804
465,44.5319
466,7.9604
467,-1.3418
468,31.6215
469,47.9537
470,58.5723
471,44.5952
472,19.4737
473,15.1914
474,34.5752
475,51.3057
476,-0.0820
477,43.7851
478,48.7654
479,35.1185
480,67.3736
481,52.3709
482,39.1630
483,40.3544
484,11.1863
485,16.0876
486,37.5926
487,29.1395
488,36.2850
489,44.1991
490,19.8771
491,30.9550
492,51.2974
493,21.5732
494,13.3267
495,8.3711
496,46.0124
497,43.3300
498,30.5298
499,37.4418
