id,limnsw(cm)
0,1.0080
1,0.6243
2,6.3769
3,3.2521
4,0.2577
5,4.8291
6,4.6472
7,3.2655
8,5.0542
9,2.4730
10,0.7616
11,0.0078
12,6.7679
13,0.4433
14,3.1844
15,0.4766
16,2.8852
17,1.9301
18,2.9124
19,6.5982
20,11.1605
22,2.4381
23,1.3186
24,11.1209
25,11.6065
26,1.7061
27,9.1472
28,8.7047
29,6.3350
30,1.6582
31,5.5631
32,4.8846
33,6.2131
35,4.6996
36,10.4373
37,9.4131
38,4.3394
39,8.1431
40,2.6214
41,0.8314
42,4.8999
43,3.1597
44,6.4581
45,3.9041
46,2.0947
49,7.4501
50,13.7375
51,7.2447
52,2.7600
53,2.8418
55,5.2717
56,3.4196
57,4.7157
58,5.1052
59,3.1905
60,4.9358
61,3.8769
62,4.2423
63,2.1009
64,1.8003
65,3.0378
66,4.2620
67,8.4780
68,3.8535
70,5.8677
71,0.5563
72,8.1540
73,0.4947
74,2.8436
75,6.5985
76,3.1497
77,5.2768
78,5.8902
79,5.7489
80,2.8906
81,1.2345
82,6.5148
83,1.0943
84,10.1918
85,6.8983
86,2.6985
87,7.1729
88,1.4269
89,9.1880
90,7.9980
91,4.6033
92,3.6772
93,2.0714
94,9.7314
95,12.2103
96,0.4694
97,5.2888
98,3.0948
99,0.4186
100,5.8649
101,3.4782
102,2.8448
103,4.4096
104,4.3251
105,2.4643
106,5.6896
107,2.1316
108,4.3830
109,8.5565
110,8.1039
111,2.7547
112,7.4468
114,3.8911
115,8.9634
116,3.4449
117,4.2886
118,1.8290
119,5.9580
120,6.5935
121,13.4901
122,4.6012
123,3.4588
124,4.9817
125,5.7296
126,10.7659
127,1.1431
128,4.8823
129,9.6025
130,3.5345
131,1.9437
132,6.6675
133,2.3385
134,12.1101
135,3.4878
137,7.0469
138,7.7597
139,4.6587
140,1.3161
141,9.4527
142,2.5151
143,0.8750
144,3.4203
145,8.3253
146,4.0269
147,4.0162
148,7.6989
149,2.9306
150,1.5868
151,8.8495
152,4.3615
153,5.9327
154,3.0645
155,8.6121
156,2.1350
157,4.2971
158,2.4010
159,2.8467
160,0.9445
161,5.7695
162,7.0968
163,10.0781
164,4.3439
165,3.7140
166,6.7490
167,7.6414
168,5.1915
169,3.7055
170,0.3197
171,6.1644
172,7.4041
173,4.9801
174,4.9901
175,7.1586
176,2.6072
177,7.3747
179,5.2731
180,7.8855
181,3.4461
182,2.3504
183,-0.3402
184,5.2147
185,5.5929
186,6.5724
187,1.8624
188,6.9726
189,4.3889
190,8.0093
191,5.2987
192,2.7769
193,4.5794
194,2.7274
195,5.4622
196,2.0301
197,2.7262
198,1.4029
199,3.3482
200,2.8073
201,1.0785
202,4.3260
203,5.0548
204,4.1541
206,1.9493
207,4.1752
208,2.1133
209,1.5886
210,4.3349
211,12.8988
212,6.2512
213,3.7372
214,8.1705
216,4.1572
217,2.3324
218,6.9813
219,2.7369
220,3.3292
222,-0.2621
223,3.6784
224,3.8958
225,3.6913
226,6.7924
227,4.2635
228,3.0433
229,4.3328
230,7.1821
231,12.5567
232,1.0301
233,6.7789
234,4.1010
236,1.0665
237,2.2461
238,7.1690
239,0.4096
240,10.3724
241,6.2817
242,5.6380
243,8.5586
244,4.4505
245,3.3363
246,7.4610
247,9.4470
248,3.8835
249,2.1035
251,3.6972
252,2.6622
253,4.3995
254,5.3203
255,2.4091
256,2.3008
257,7.8267
258,14.5064
259,4.2939
260,7.5959
261,4.5052
262,3.8986
263,1.1538
264,3.0268
265,5.7281
266,4.5016
267,2.9898
268,5.1077
269,3.7375
270,2.2512
271,4.2550
272,5.0247
273,4.4331
274,5.0268
275,2.2934
276,2.9994
277,3.2655
278,2.5676
279,1.7819
280,8.1193
281,12.9867
282,4.1633
283,5.3306
284,4.8659
285,3.0495
286,1.9520
287,3.8560
288,6.4541
289,10.0296
290,5.6579
291,3.4534
292,5.4890
293,4.2803
294,5.3176
295,0.3297
296,4.8123
297,3.6767
298,4.0937
299,3.7495
300,6.5003
301,9.5261
302,4.0532
304,2.9270
305,2.9215
306,4.1103
307,0.8728
308,8.5137
309,6.9142
310,1.3905
311,3.4695
312,6.4868
313,1.3279
314,7.6892
