id,limnsw(cm)
0,2.4494
1,1.9239
2,12.9070
3,6.5512
4,1.3815
5,9.3649
6,9.3651
7,6.4348
8,8.7427
9,4.6781
10,2.3659
11,0.6787
12,10.8724
13,2.1209
14,6.7036
15,1.7110
16,6.4778
17,3.4055
18,5.5970
19,10.7266
20,16.8556
22,4.3017
23,2.5711
24,17.6249
25,17.6573
26,3.1629
27,13.5417
28,14.7202
29,10.0910
30,3.8036
31,9.7132
32,9.0957
33,11.7741
35,8.8563
36,16.2773
37,16.2938
38,7.7932
39,14.6513
40,6.2069
41,2.6035
42,7.4215
43,7.1902
44,10.7341
45,8.0867
46,4.2689
49,12.7934
50,21.0410
51,11.4392
52,5.3025
53,5.7892
55,8.8127
56,7.9612
57,9.1893
58,9.5073
59,6.1824
60,7.6846
61,8.8212
62,7.9019
63,4.3250
64,3.8702
65,6.9256
66,6.8953
67,13.4344
68,6.3599
70,10.7278
71,1.6281
72,15.2538
73,1.3309
74,6.2784
75,11.8693
76,5.9289
77,10.1931
78,9.3786
79,9.9379
80,6.8795
81,3.0120
82,11.1256
83,2.9791
84,15.1751
85,10.8948
86,4.6321
87,14.0812
88,3.4204
89,13.9080
90,13.4779
91,8.4868
92,7.6640
93,4.1318
94,17.1010
95,18.5017
96,1.0779
97,9.9923
98,5.4893
99,1.3543
100,9.3395
101,6.6234
102,5.4542
103,7.2927
104,8.5527
105,4.8591
106,8.9363
107,5.1536
108,7.5820
109,13.1395
110,12.8523
111,5.3937
112,12.7435
114,7.5805
115,15.9408
116,6.2015
117,9.4647
118,3.8425
119,8.9233
120,10.9848
121,19.6858
122,8.2038
123,5.8029
124,8.6756
125,9.2976
126,17.6781
127,3.3228
128,8.3662
129,14.1901
130,6.2257
131,3.3759
132,10.7696
133,4.5470
134,18.4644
135,6.5134
137,11.3523
138,14.7221
139,9.3675
140,2.8988
141,15.5294
142,4.6803
143,2.1914
144,6.5485
145,13.7205
146,8.7755
147,7.1514
148,12.8012
149,5.1808
150,4.0913
151,15.8066
152,8.1241
153,11.8151
154,6.7090
155,15.4499
156,5.0471
157,9.0285
158,4.6599
159,6.4981
160,2.5071
161,10.8662
162,11.8396
163,16.5859
164,8.1273
165,6.6719
166,11.2038
167,11.6413
168,8.2192
169,6.7124
170,1.4137
171,10.1367
172,11.1887
173,7.6759
174,9.4173
175,13.6197
176,4.9977
177,10.8550
179,10.0064
180,13.3883
181,5.8594
182,5.0221
183,0.7081
184,9.0580
185,10.7718
186,10.2643
187,3.0588
188,13.7472
189,8.4915
190,11.3175
191,9.6064
192,5.8470
193,8.8597
194,6.0724
195,10.6981
196,4.2649
197,5.4468
198,3.6032
199,6.2348
200,6.8039
201,2.1640
202,8.8679
203,8.7829
204,6.9496
206,3.9878
207,8.1065
208,4.7901
209,3.4370
210,8.7293
211,19.4390
212,9.3466
213,7.0308
214,12.8459
216,7.5823
217,5.6324
218,10.5066
219,5.3083
220,6.2112
222,0.2048
223,7.1469
224,6.5595
225,6.3577
226,12.7686
227,8.6906
228,5.2910
229,7.3432
230,12.3831
231,19.4942
232,2.8162
233,12.6702
234,8.5778
236,2.6884
237,4.1984
238,13.3534
239,1.1185
240,17.0142
241,9.6956
242,10.3226
243,14.8092
244,8.3961
245,5.9446
246,13.3395
247,16.6951
248,6.1475
249,4.2852
251,6.1377
252,5.6185
253,8.7573
254,9.1400
255,5.2725
